Delivery_time_in_Minutes,Order_ID_s,Restaurant_ID_s,Cancelled_Time_s,Prep_time_in_Minutes,Identifier_s,Accepted_Time_s_year,Accepted_Time_s_month,Accepted_Time_s_day,Accepted_Time_s_hour,Picked_up_Time_s_year,Picked_up_Time_s_month,Picked_up_Time_s_day,Picked_up_Time_s_hour,Mark_Ready_Time_s_year,Mark_Ready_Time_s_month,Mark_Ready_Time_s_day,Mark_Ready_Time_s_hour,Client_Sharing_Code_s_year,Client_Sharing_Code_s_month,Client_Sharing_Code_s_day,Client_Sharing_Code_s_hour,Received_Time_s_year,Received_Time_s_month,Received_Time_s_day,Received_Time_s_hour,Delivered_Time_s_year,Delivered_Time_s_month,Delivered_Time_s_day,Delivered_Time_s_hour,Order_Status_s_year,Order_Status_s_month,Order_Status_s_day,Order_Status_s_hour,Rider_Arrival_Time_s_year,Rider_Arrival_Time_s_month,Rider_Arrival_Time_s_day,Rider_Arrival_Time_s_hour
-0.30521450413786283,0.4506667833864766,,,0.5433053679944331,,2024,10,2,12,2024,10,2,13,2024,10,2,13,,,,,2024,10,2,12,2024,10,2,13,,,,,2024,10,2,13
-0.9592455844332838,0.5145507549447711,,,0.34926773656784993,,2024,10,7,21,2024,10,7,22,2024,10,7,21,,,,,2024,10,7,21,2024,10,7,22,,,,,2024,10,7,22
1.6568787367484001,0.5349424917667901,,,-1.9791838405511486,,2024,10,9,14,2024,10,9,15,2024,10,9,14,,,,,2024,10,9,14,2024,10,9,15,,,,,2024,10,9,15
0.5668269362560318,-1.9992264122916137,,,0.34926773656784993,,2024,10,3,19,2024,10,3,19,2024,10,3,19,,,,,2024,10,3,19,2024,10,3,20,,,,,2024,10,3,19
-0.9592455844332838,0.4990663821935845,,,0.7373429994210163,,2024,10,6,14,2024,10,6,14,2024,10,6,14,,,,,2024,10,6,14,2024,10,6,15,,,,,2024,10,6,14
