Quantity_k,KOT_ID_k,Price_k,Preparation_Time_Taken_Mins_k,Item_Name_k_year,Item_Name_k_month,Item_Name_k_day,Item_Name_k_hour,Item_Status_k_year,Item_Status_k_month,Item_Status_k_day,Item_Status_k_hour,Table_No_k_year,Table_No_k_month,Table_No_k_day,Table_No_k_hour,Punch_Time_k_year,Punch_Time_k_month,Punch_Time_k_day,Punch_Time_k_hour,Order_Type_k_year,Order_Type_k_month,Order_Type_k_day,Order_Type_k_hour,Prepared_Time_k_year,Prepared_Time_k_month,Prepared_Time_k_day,Prepared_Time_k_hour,Server_Name_k_year,Server_Name_k_month,Server_Name_k_day,Server_Name_k_hour
-0.2914961717574065,-0.0989494318274681,1.4305617936856834,1.2840720469045837,,,,,,,,,,,,,2024,10,17,21,,,,,2024,10,17,21,,,,
-0.2914961717574065,-0.8112609740638531,0.6864130579568077,1.2807604491047007,,,,,,,,,,,,,2024,10,2,19,,,,,2024,10,2,19,,,,
0.15488740479518964,-0.8112609740638531,-0.005818324116564931,1.2807604491047007,,,,,,,,,,,,,2024,10,2,19,,,,,2024,10,2,19,,,,
-0.2914961717574065,-1.1178254352795125,1.5343965009966893,1.267514057905169,,,,,,,,,,,,,2024,10,16,12,,,,,2024,10,16,12,,,,
-0.2914961717574065,-0.7571613632610897,-0.6980497061899376,1.267514057905169,,,,,,,,,,,,,2024,10,2,20,,,,,2024,10,2,20,,,,
0.15488740479518964,-0.9555266028712223,-0.7499670598454405,1.2476444711058716,,,,,,,,,,,,,2024,10,9,13,,,,,2024,10,9,13,,,,
-0.2914961717574065,-0.9555266028712223,1.5343965009966893,1.2476444711058716,,,,,,,,,,,,,2024,10,9,13,,,,,2024,10,9,13,,,,
-0.2914961717574065,-0.9555266028712223,-0.8364959826046121,1.2476444711058716,,,,,,,,,,,,,2024,10,9,13,,,,,2024,10,9,13,,,,
-0.2914961717574065,0.09039920598220387,1.5343965009966893,1.241021275506106,,,,,,,,,,,,,2024,10,17,21,,,,,2024,10,17,21,,,,
-0.2914961717574065,0.171548622186349,1.5343965009966893,1.2178400909069258,,,,,,,,,,,,,2024,10,6,19,,,,,2024,10,6,19,,,,
-0.2914961717574065,1.2264910328402356,-0.5422976452234287,1.214528493107043,,,,,,,,,,,,,2024,10,16,22,,,,,2024,10,16,23,,,,
-0.2914961717574065,0.0002331879775981712,-0.19618195418674242,1.214528493107043,,,,,,,,,,,,,2024,10,7,22,,,,,2024,10,7,22,,,,
-0.5146879600337045,0.7215613320144438,1.5343965009966893,1.2079052975072775,,,,,,,,,,,,,2024,10,14,23,,,,,2024,10,14,23,,,,
0.6012709813477858,0.7215613320144438,-0.9230249053637837,1.2079052975072775,,,,,,,,,,,,,2024,10,14,23,,,,,2024,10,14,23,,,,
-0.2914961717574065,-1.0366760190753674,1.5343965009966893,1.2079052975072775,,,,,,,,,,,,,2024,10,6,12,,,,,2024,10,6,13,,,,
-0.2914961717574065,0.7215613320144438,-1.2172232427449672,1.197970504107629,,,,,,,,,,,,,2024,10,13,15,,,,,2024,10,13,16,,,,
-0.2914961717574065,-0.6309289380546418,1.5343965009966893,1.1847241129080972,,,,,,,,,,,,,2024,10,9,20,,,,,2024,10,9,20,,,,
-0.2914961717574065,-0.6309289380546418,-0.31732244604958265,1.1847241129080972,,,,,,,,,,,,,2024,10,9,20,,,,,2024,10,9,20,,,,
-0.2914961717574065,-0.8743771866670771,0.04609902953893802,1.1814125151082144,,,,,,,,,,,,,2024,10,7,19,,,,,2024,10,7,19,,,,
-0.2914961717574065,-0.6128957344537206,-0.19618195418674242,1.1814125151082144,,,,,,,,,,,,,2024,10,15,16,,,,,2024,10,15,16,,,,
-0.2914961717574065,1.307640449044381,1.4305617936856834,1.174789319508449,,,,,,,,,,,,,2024,10,2,21,,,,,2024,10,2,21,,,,
-0.2914961717574065,1.307640449044381,1.5343965009966893,1.174789319508449,,,,,,,,,,,,,2024,10,2,21,,,,,2024,10,2,21,,,,
-0.2914961717574065,1.307640449044381,1.5343965009966893,1.174789319508449,,,,,,,,,,,,,2024,10,2,21,,,,,2024,10,2,21,,,,
-0.2914961717574065,-0.04484982102470468,-1.2172232427449672,1.1648545261087997,,,,,,,,,,,,,2024,10,12,15,,,,,2024,10,12,15,,,,
-0.2914961717574065,0.6313953140098381,-0.9230249053637837,1.1582313305090342,,,,,,,,,,,,,2024,10,4,22,,,,,2024,10,4,22,,,,
-0.2914961717574065,-0.91946019566938,1.5343965009966893,1.1482965371093858,,,,,,,,,,,,,2024,10,3,15,,,,,2024,10,3,15,,,,
-0.2914961717574065,-0.91946019566938,0.08071059864260666,1.1482965371093858,,,,,,,,,,,,,2024,10,3,15,,,,,2024,10,3,15,,,,
-0.2914961717574065,-0.6579787434560235,-0.8538017671564464,1.1416733415096203,,,,,,,,,,,,,2024,10,2,21,,,,,2024,10,2,21,,,,
-0.2914961717574065,-0.6579787434560235,-0.9749422590192867,1.1416733415096203,,,,,,,,,,,,,2024,10,2,21,,,,,2024,10,2,21,,,,
-0.5146879600337045,-0.03583321922424411,1.5343965009966893,1.131738548109971,,,,,,,,,,,,,2024,10,12,15,,,,,2024,10,12,15,,,,
-0.2914961717574065,1.0281257932301031,0.04609902953893802,1.11849215691044,,,,,,,,,,,,,2024,10,5,22,,,,,2024,10,5,22,,,,
-0.2914961717574065,0.6584451194112197,0.04609902953893802,1.1019341679110255,,,,,,,,,,,,,2024,10,15,22,,,,,2024,10,15,22,,,,
