Total_Purchase_Quantity,Standard_Deviation_Quantity,Total_Amount,Avg_Quantity,Raw_Material_year,Raw_Material_month,Raw_Material_day,Raw_Material_hour
-0.07719760811000553,,-0.2952592640530491,-0.24306236659576963,,,,
-0.16802742399760065,,-0.3682804539305146,-0.20499992940261041,,,,
-0.030378115384441053,,-0.04047560695034491,-0.23206166220468316,,,,
-0.1905007805058716,,-0.0425565016098757,-0.24988280331824325,,,,
-0.15679074574346516,,-0.18738909493518754,-0.09279274461352831,,,,
0.20746490766142653,,0.34528428756789387,-0.17617808389796386,,,,
-0.17364576312466837,,-0.3183157318821151,-0.16011705548697758,,,,
-0.10622569359985552,,-0.2840216578842606,-0.24988280331824325,,,,
-0.1811368819607587,,-0.37566627370903555,-0.23118160585339625,,,,
-0.19424633992391677,,-0.4626608456018981,-0.24240232433230446,,,,
-0.18066868703350306,,-0.3706287261161304,-0.2670645284890715,,,,
-0.16802742399760065,,-0.2921592347651074,-0.22744136636042683,,,,
8.31941021729273,,1.922908567384448,1.7298039589016798,,,,
-0.16053630516151032,,0.8046698776747468,-0.21746739437917512,,,,
-0.07064287912842651,,0.03261727110440425,-0.09777973060415422,,,,
-0.18300966166978128,,-0.3851601134033569,-0.23492184534636565,,,,
-0.11184403272692325,,-0.45258575041608773,-0.15263657650103876,,,,
-0.09686179505474263,,2.2692709646895586,-0.20250643640729746,,,,
-0.19611911963293932,,-0.3835790984665067,-0.26110352179715146,,,,
-0.200239234992789,,-0.44056674311490746,-0.2663398570873087,,,,
-0.17739132254271353,,0.11389810151592933,-0.2399088313369915,,,,
-0.1905007805058716,,0.07984427978789028,-0.2573632823041821,,,,
-0.1992092061528266,,-0.4849326185174538,-0.26979957861830534,,,,
-0.016332267566771707,,2.375803471169673,-0.2153575156908334,,,,
-0.04948046841647134,,0.9162709320406461,0.03175723050235287,,,,
-0.19424633992391677,,-0.4064747522762607,-0.24240232433230446,,,,
-0.13244460952617162,,-0.4297230344175181,-0.22619461986277037,,,,
0.08854339613849274,,4.003318847339038,-0.19502595742135867,,,,
-0.18488244137880386,,-0.42268015537897563,-0.23866208483933504,,,,
-0.1979918993419619,,-0.4091853403849046,-0.2573632823041821,,,,
-0.1268262703991039,,0.6998501373762198,-0.2473893103229303,,,,
-0.1708365935611345,,-0.11778258731838975,-0.25861002880183853,,,,
-0.19986467905098448,,-0.46750502886796785,-0.2648437612901209,,,,
-0.18300966166978128,,-0.35609733882890393,-0.1975194504166716,,,,
-0.1792641022517361,,-0.43925310570414217,-0.182558492444794,,,,
-0.1905007805058716,,-0.46944235342110097,-0.22744136636042683,,,,
-0.17458215297917967,,-0.33284711916934157,-0.26398062909943565,,,,
-0.1979918993419619,,0.20583334508644882,-0.2573632823041821,,,,
-0.18675522108782644,,-0.37353577858089765,-0.24240232433230446,,,,
-0.15304518632542,,-0.29990930798496157,-0.25071396765001425,,,,
-0.19986467905098448,,-0.46682650995756964,-0.2685840007830903,,,,
-0.17364576312466837,,0.16732323125699367,-0.23492184534636565,,,,
-0.1642818645795555,,-0.44425442170474455,-0.12271466055728354,,,,
-0.19237356021489418,,0.05020993731347313,-0.23492184534636565,,,,
0.09790729468360564,,0.04109391368861969,-0.16351727320785886,,,,
-0.2008010689054958,,-0.48717045215968674,-0.2685840007830903,,,,
-0.15679074574346516,,1.0120188241316728,-0.182558492444794,,,,
-0.18300966166978128,,-0.16234550833255093,-0.2473893103229303,,,,
-0.19986467905098448,,-0.4249354266859532,-0.2648437612901209,,,,
0.7346523957512826,,-0.2556370147165449,3.4679152526933437,,,,
0.7346523957512826,,-0.3242251627122539,3.4679152526933437,,,,
0.7346523957512826,,-0.28712168717220227,3.4679152526933437,,,,
0.7346523957512826,,-0.28712168717220227,3.4679152526933437,,,,
0.7346523957512826,,-0.2670683727158297,3.4679152526933437,,,,
0.004268309232476665,,0.26584603706438914,-0.22392114095527918,,,,
-0.15491796603444258,,-0.3115344178147427,-0.0853122656275895,,,,
-0.11184403272692325,,0.33969803479102295,0.08673875104900305,,,,
-0.19611911963293932,,-0.4666541677043431,-0.24988280331824325,,,,
-0.18862800079684902,,-0.010564102482402651,-0.24614256382527386,,,,
0.2776941467497732,,0.3665969889224927,-0.15263657650103876,,,,
0.3226408597663151,,2.318259177512257,-0.14141585802213055,,,,
-0.19424633992391677,,-0.44328566255226276,-0.24240232433230446,,,,
-0.19611911963293932,,-0.4642108602458689,-0.24988280331824325,,,,
-0.18300966166978128,,0.447974695249266,-0.1975194504166716,,,,
-0.19237356021489418,,-0.3531920301306111,-0.23492184534636565,,,,
-0.16802742399760065,,0.0259037701777056,-0.13767561852916116,,,,
-0.1979918993419619,,-0.46886090417778137,-0.2573632823041821,,,,
-0.19237356021489418,,-0.43020741399375895,-0.259856775299495,,,,
-0.1905007805058716,,-0.4229417203501457,-0.22744136636042683,,,,
0.11288953235578628,,0.06821916995810912,0.14658258293651352,,,,
-0.16615464428857807,,-0.3522223022189769,-0.20125968990964102,,,,
-0.1268262703991039,,-0.2448837881239973,-0.17258452046354222,,,,
-0.1905007805058716,,-0.4461919400097081,-0.2633476654929331,,,,
0.4724632364881215,,-0.22240838203458987,1.0741619771929256,,,,
-0.11184403272692325,,3.6792689108338874,-0.09279274461352831,,,,
-0.19986467905098448,,-0.48591106526146044,-0.2648437612901209,,,,
3.9183779010896673,,0.8839143763477552,1.373381136630478,,,,
-0.13310008242432952,,-0.11085595937814513,-0.25404693662041583,,,,
-0.18300966166978128,,-0.4045352964529922,-0.1975194504166716,,,,
-0.1979918993419619,,-0.3899324147403125,-0.2573632823041821,,,,
-0.19424633992391677,,-0.47622347373664276,-0.24240232433230446,,,,
-0.19986467905098448,,-0.4907548610238692,-0.2648437612901209,,,,
-0.11184403272692325,,-0.45258575041608773,-0.15263657650103876,,,,
-0.06689731971038135,,6.341161759422878,-0.13767561852916116,,,,
-0.19424633992391677,,-0.3490963101857487,-0.2623502682948079,,,,
-0.196587314560195,,-0.4534576336533213,-0.26938548067444085,,,,
-0.1989282891964732,,-0.475254714584161,-0.27045412052957496,,,,
-0.1895643906513603,,-0.39562271225015994,-0.2674619289351995,,,,
0.1465995671181927,,0.7959510453024109,-0.18536367206452106,,,,
-0.0893706762186523,,-0.07709470291415563,-0.182558492444794,,,,
-0.06277720435053168,,0.7852753194420617,-0.239674149643315,,,,
-0.18581883123331513,,-0.39436332535193364,-0.2685840007830903,,,,
-0.19424633992391677,,-0.4316605527224816,-0.24240232433230446,,,,
-0.06689731971038135,,-0.3367996565114672,0.26627024671153443,,,,
-0.20126926383275143,,-0.4947994304854806,-0.27045412052957496,,,,
-0.1979918993419619,,-0.40782907757143017,-0.2573632823041821,,,,
-0.1080984733088781,,0.07015668826307264,-0.0853122656275895,,,,
-0.1792641022517361,,-0.40538780450717615,-0.182558492444794,,,,
-0.13993572836226195,,-0.312793804712969,-0.1900389714307328,,,,
-0.1905007805058716,,-0.28053412493532626,-0.24988280331824325,,,,
-0.20061379093459353,,-0.4822297804820297,-0.2678359528844964,,,,
-0.0893706762186523,,2.9721088298443665,-0.182558492444794,,,,
-0.1361901689442168,,-0.2505025912083915,-0.25692325412853856,,,,
-0.11184403272692325,,-0.268366800607901,-0.09279274461352831,,,,
-0.11090764287241196,,-0.23359774399758476,-0.2509828737573519,,,,
-0.15679074574346516,,-0.3799288139799553,-0.09279274461352831,,,,
-0.19986467905098448,,-0.4644578938297518,-0.2648437612901209,,,,
-0.2008010689054958,,-0.35391763073581994,-0.2685840007830903,,,,
-0.20098834687639802,,-0.48203602865153333,-0.26933204868168414,,,,
-0.18488244137880386,,-0.4360199689086495,-0.23866208483933504,,,,
-0.09873457476376521,,0.004765445470553508,-0.24812269061566944,,,,
-0.1979918993419619,,-0.45316700590757675,-0.2573632823041821,,,,
-0.18300966166978128,,-0.3037843445948886,-0.1975194504166716,,,,
-0.17645493268820225,,-0.3497035284225243,-0.2651109212539044,,,,
-0.19986467905098448,,-0.43442345382535963,-0.2648437612901209,,,,
-0.19986467905098448,,-0.0365414760321165,-0.2648437612901209,,,,
-0.17551854283369095,,-0.11691070408115617,-0.23741533834167858,,,,
-0.18300966166978128,,-0.44425442170474455,-0.1975194504166716,,,,
-0.19611911963293932,,-0.40376028913100676,-0.24988280331824325,,,,
-0.1905007805058716,,0.06444100926343023,-0.22744136636042683,,,,
-0.19986467905098448,,-0.46784370706767553,-0.2648437612901209,,,,
-0.18675522108782644,,0.1103950684205552,-0.25237629631355624,,,,
-0.2008010689054958,,-0.4045352964529922,-0.2685840007830903,,,,
-0.15679074574346516,,-0.16473873094284192,-0.09279274461352831,,,,
-0.19986467905098448,,-0.05377763887307207,-0.2648437612901209,,,,
-0.18300966166978128,,-0.3417112654145497,-0.23492184534636565,,,,
-0.19611911963293932,,-0.4507370673254068,-0.24988280331824325,,,,
0.1728184830445088,,-0.3935883180299482,1.2237715569117018,,,,
-0.19424633992391677,,-0.3733800021091786,-0.24240232433230446,,,,
2.5699765105934107,,0.5022232702699397,0.37891745967626,,,,
-0.17832771239722484,,-0.31976887061083775,-0.26193468612892246,,,,
-0.18300966166978128,,-0.40376028913100676,-0.1975194504166716,,,,
-0.19237356021489418,,-0.47622347373664276,-0.23492184534636565,,,,
-0.1268262703991039,,-0.35028478391401335,-0.21248040838854923,,,,
-0.19424633992391677,,-0.4471606991621898,-0.2573632823041821,,,,
-0.1979918993419619,,-0.3484596416707377,-0.2573632823041821,,,,
-0.2011756248473003,,-0.48746107990543125,-0.27008009658027804,,,,
-0.1979918993419619,,0.20496533688582516,-0.2573632823041821,,,,
-0.1979918993419619,,0.41690465171087066,-0.2648437612901209,,,,
-0.1979918993419619,,-0.10407270779246777,-0.2573632823041821,,,,
-0.19611911963293932,,-0.08237540905433374,-0.24988280331824325,,,,
-0.1455540674893297,,-0.3183157318821151,-0.04790987069789547,,,,
-0.19986467905098448,,-0.4757627318837224,-0.2648437612901209,,,,
-0.1989282891964732,,-0.48203602865153333,-0.2667138810366056,,,,
-0.2008010689054958,,-0.35391763073581994,-0.27045412052957496,,,,
-0.17551854283369095,,-0.0029846277493006113,-0.21996088737448805,,,,
-0.15491796603444258,,-0.029141124866308266,-0.20998691539323627,,,,
-0.117462371853991,,3.999686000517231,-0.16011705548697758,,,,
-0.1979918993419619,,-0.2949201983496805,-0.2673372542854338,,,,
-0.20126926383275143,,-0.4932736348203218,-0.27045412052957496,,,,
-0.19237356021489418,,-0.4626608456018981,-0.26297364154363617,,,,
-0.11184403272692325,,1.6469090848423933,-0.15263657650103876,,,,
-0.17551854283369095,,0.28183056308033827,-0.23741533834167858,,,,
-0.1642818645795555,,-0.3183157318821151,-0.1975194504166716,,,,
-0.2008010689054958,,-0.46682650995756964,-0.2685840007830903,,,,
-0.19237356021489418,,-0.4823264626454474,-0.23492184534636565,,,,
-0.19237356021489418,,-0.4308855454004962,-0.2536230428112127,,,,
-0.2008010689054958,,-0.4281730197735472,-0.2685840007830903,,,,
-0.18300966166978128,,-0.37256624442109393,-0.23492184534636565,,,,
-0.19986467905098448,,-0.44328566255226276,-0.2648437612901209,,,,
-0.11184403272692325,,0.0037556109300065183,0.08673875104900305,,,,
-0.19237356021489418,,-0.3870976317083204,-0.2536230428112127,,,,
-0.19611911963293932,,-0.4098634717916419,-0.2648437612901209,,,,
-0.1792641022517361,,-0.06760861329305418,-0.22744136636042683,,,,
-0.1979918993419619,,-0.4829660374379159,-0.2573632823041821,,,,
-0.1979918993419619,,-0.44037938509481744,-0.2648437612901209,,,,
-0.1811368819607587,,-0.45239199858559137,-0.26203858167039384,,,,
-0.19611911963293932,,-0.4862985689224531,-0.24988280331824325,,,,
-0.2008010689054958,,-0.4932736348203218,-0.2685840007830903,,,,
-0.19986467905098448,,-0.5007330802944314,-0.2648437612901209,,,,
0.06607003963022179,,0.5375829793355242,-0.209400211159045,,,,
-0.19986467905098448,,-0.4892048463798984,-0.2685840007830903,,,,
-0.19986467905098448,,-0.4249354266859532,-0.2648437612901209,,,,
-0.20098834687639802,,-0.46886090417778137,-0.2715761923774658,,,,
-0.1642818645795555,,-0.3076593812048157,-0.1975194504166716,,,,
0.519282729213686,,0.20276044105477664,1.1676679645171608,,,,
-0.19986467905098448,,-0.4813385220617465,-0.2648437612901209,,,,
-0.2008010689054958,,-0.49269237932883275,-0.2685840007830903,,,,
2.6074321047738622,,0.6131461932291019,10.94839423863215,,,,
0.06045170050315405,,-0.02129417573120597,0.07676477906775124,,,,
0.2702030279136829,,0.2614866208782212,1.6127564641805197,,,,
-0.19986467905098448,,-0.48591106526146044,-0.2648437612901209,,,,
-0.18300966166978128,,6.157354822882242,-0.2616378417247185,,,,
-0.19611911963293932,,-0.4374728170096265,-0.24988280331824325,,,,
0.6410134103001537,,1.4167319102127258,0.8497476076147614,,,,
0.041723903412928254,,-0.05558824972906044,-0.0778317866416507,,,,
0.25147523082345713,,6.766219950217032,-0.19361659181531224,,,,
-0.1455540674893297,,-0.1526579168077333,-0.16011705548697758,,,,
-0.1792641022517361,,-0.47428595543167923,-0.182558492444794,,,,
-0.033187284947974925,,0.33559669604307624,-0.04790987069789547,,,,
-0.19424633992391677,,-0.4664196311135273,-0.24240232433230446,,,,
-0.17608037674639773,,0.2285488096938412,-0.2552438132581661,,,,
-0.2008010689054958,,-0.49530802904053356,-0.2685840007830903,,,,
-0.14836323705286356,,-0.36888495964166323,-0.25811133020277593,,,,
0.8376552797475245,,2.5094922342121566,-0.07462586707624837,,,,
-0.1455540674893297,,-0.09839190412231476,-0.1975194504166716,,,,
-0.1792641022517361,,-0.44654069330460155,-0.182558492444794,,,,
-0.16100450008876596,,-0.3960586538687767,-0.26275362745581443,,,,
-0.014459487857749129,,-0.4661483785508324,0.47572365831782104,,,,
-0.1979918993419619,,-0.477540986184018,-0.2573632823041821,,,,
0.7346523957512826,,-0.3495097765920279,3.4679152526933437,,,,
-0.19986467905098448,,-0.4249354266859532,-0.2648437612901209,,,,
-0.19986467905098448,,-0.06342454251348548,-0.2648437612901209,,,,
-0.1361901689442168,,-0.06062579732196562,-0.14141585802213055,,,,
-0.1905007805058716,,-0.23391743451790376,-0.22744136636042683,,,,
-0.1717729834156458,,-0.3550898293103229,-0.24240232433230446,,,,
-0.16690375617218708,,-0.3752787700480429,-0.25686458370511944,,,,
-0.1905007805058716,,-0.370625819838673,-0.22744136636042683,,,,
-0.05959347884519328,,3.9103179687007885,-0.2207089352730819,,,,
-0.19237356021489418,,-0.44425442170474455,-0.23492184534636565,,,,
-0.1811368819607587,,-0.42532486786525087,-0.24489581732761742,,,,
-0.19424633992391677,,0.08294818411244186,-0.2573632823041821,,,,
-0.18675522108782644,,-0.4754484664146574,-0.21248040838854923,,,,
-0.18488244137880386,,0.2516866532917157,-0.24988280331824325,,,,
-0.1747694309500819,,-0.014028482087592732,-0.16460534287854087,,,,
-0.1979918993419619,,-0.34294604583030297,-0.2573632823041821,,,,
-0.19611911963293932,,-0.3704613245345815,-0.26110352179715146,,,,
-0.19986467905098448,,-0.4866128343915182,-0.2648437612901209,,,,
1.4650364822700885,,4.685809670262441,0.11930083604661909,,,,
-0.1792641022517361,,-0.2921592347651074,-0.182558492444794,,,,
0.15708713348871914,,2.839645353377942,-0.18274550441944248,,,,
-0.014459487857749129,,-0.46506336830005285,0.47572365831782104,,,,
-0.19986467905098448,,-0.4810672694990516,-0.2648437612901209,,,,
0.1915462801347346,,-0.29797178967999804,-0.075961666895166,,,,
-0.2008010689054958,,-0.46682650995756964,-0.2685840007830903,,,,
-0.1455540674893297,,0.5448486729791374,-0.1975194504166716,,,,
-0.14611590140203645,,-0.38632262438633497,-0.2552342229004918,,,,
1.5774032648114433,,0.3073573667482328,3.2809032780448737,,,,
4.4802118137964415,,1.2990276731861914,4.402975125935695,,,,
-0.08562511680060715,,-0.28293664763348103,-0.1795663008504185,,,,
-0.19967740108008225,,-0.4723193743521412,-0.2709528191286376,,,,
-0.19986467905098448,,-0.4249354266859532,-0.2648437612901209,,,,
-0.1979918993419619,,-0.4717090560860777,-0.2648437612901209,,,,
-0.1361901689442168,,0.17032638462968722,-0.21996088737448805,,,,
-0.19986467905098448,,-0.4800985103465698,-0.2648437612901209,,,,
0.10914397293774111,,5.287893483529858,-0.18954027283167021,,,,
-0.1642818645795555,,-0.491723620176351,-0.12271466055728354,,,,
-0.19424633992391677,,-0.4614351715221781,-0.24240232433230446,,,,
-0.11184403272692325,,-0.42236007735499564,-0.09279274461352831,,,,
-0.19237356021489418,,-0.46750464136430686,-0.23492184534636565,,,,
-0.19237356021489418,,-0.405900278098839,-0.23492184534636565,,,,
-0.09601904418568245,,0.1548262381899789,-0.23009693640043513,,,,
-0.19424633992391677,,-0.4635552040514692,-0.24240232433230446,,,,
-0.18300966166978128,,-0.4142228879778098,-0.1975194504166716,,,,
-0.19986467905098448,,-0.2952592640530491,-0.2648437612901209,,,,
-0.11184403272692325,,-0.3477737601907806,-0.09279274461352831,,,,
-0.1905007805058716,,-0.48673761057035786,-0.22744136636042683,,,,
-0.1979918993419619,,-0.4293936563056743,-0.2573632823041821,,,,
-0.1642818645795555,,0.01299989826664851,-0.12271466055728354,,,,
-0.18300966166978128,,-0.44425442170474455,-0.1975194504166716,,,,
-0.1717729834156458,,0.019858713066219422,-0.15263657650103876,,,,
-0.18300966166978128,,-0.3928133107079628,-0.1975194504166716,,,,
-0.1905007805058716,,-0.3042202862135054,-0.22744136636042683,,,,
-0.1979918993419619,,-0.4678801324118088,-0.2573632823041821,,,,
-0.117462371853991,,-0.23112740815875624,-0.16011705548697758,,,,
-0.17551854283369095,,-0.34408472533813006,-0.26616384581705127,,,,
-0.19518272977842804,,-0.43553558933240866,-0.2657788211633632,,,,
-0.12757538228271292,,4.293946593083567,-0.23941013273792894,,,,
0.3881881495821054,,0.658193493819504,-0.13371536494837,,,,
-0.15866352545248774,,0.03710863228714022,-0.22931148610691154,,,,
-0.1905007805058716,,-0.18753034001961935,-0.22744136636042683,,,,
-0.11184403272692325,,-0.032686783364391556,0.08673875104900305,,,,
-0.17832771239722484,,-0.4602389477206936,-0.24894774344500092,,,,
-0.1979918993419619,,-0.4830047878040151,-0.2573632823041821,,,,
-0.19237356021489418,,-0.4581803345216699,-0.2536230428112127,,,,
-0.1811368819607587,,-0.32315952764452394,-0.24489581732761742,,,,
-0.1766422106591045,,0.21256428367789207,-0.24726463567316467,,,,
-0.19424633992391677,,-0.45529827604303663,-0.2648437612901209,,,,
-0.16802742399760065,,-0.05547199863076265,-0.22744136636042683,,,,
-0.17551854283369095,,-0.46479211573735796,-0.24614256382527386,,,,
-0.2008010689054958,,-0.49269237932883275,-0.2685840007830903,,,,
0.7215429377881245,,5.812393735691197,0.034998771396259606,,,,
-0.19611911963293932,,-0.34612764463888357,-0.24988280331824325,,,,
-0.19424633992391677,,-0.2943664556181219,-0.24240232433230446,,,,
-0.1905007805058716,,-0.026095346090905632,-0.22744136636042683,,,,
-0.1979918993419619,,-0.4203857462022378,-0.2573632823041821,,,,
-0.1979918993419619,,0.1844702682559209,-0.2573632823041821,,,,
-0.19986467905098448,,-0.15847047172262388,-0.2648437612901209,,,,
-0.19237356021489418,,-0.4747703350079201,-0.23492184534636565,,,,
-0.1905007805058716,,-0.377636923577014,-0.24988280331824325,,,,
-0.18675522108782644,,-0.15909260885034768,-0.25237629631355624,,,,
-0.19986467905098448,,-0.49054599655059417,-0.2648437612901209,,,,
-0.1642818645795555,,-0.40538780450717615,-0.1975194504166716,,,,
-0.19237356021489418,,-0.48305806955740166,-0.23492184534636565,,,,
-0.1979918993419619,,-0.3635255902583036,-0.2573632823041821,,,,
-0.19237356021489418,,-0.45781704983948923,-0.23492184534636565,,,,
-0.19611911963293932,,-0.40376028913100676,-0.2678359528844964,,,,
-0.19986467905098448,,-0.49027048144762836,-0.2648437612901209,,,,
0.07917949759337985,,-0.0945323676588274,0.10169970902088067,,,,
-0.1979918993419619,,-0.49656741593875986,-0.2573632823041821,,,,
-0.19237356021489418,,-0.4147082363132032,-0.23492184534636565,,,,
-0.19611911963293932,,-0.48459568408422066,-0.24988280331824325,,,,
-0.19986467905098448,,-0.47155851091378204,-0.2648437612901209,,,,
-0.19237356021489418,,-0.3851601134033569,-0.23492184534636565,,,,
-0.18675522108782644,,-0.4707984224827449,-0.25237629631355624,,,,
-0.19986467905098448,,-0.46997497720313536,-0.2648437612901209,,,,
-0.1268262703991039,,-0.3154094544246698,-0.17258452046354222,,,,
-0.19986467905098448,,-0.38189733257779823,-0.2648437612901209,,,,
-0.1811368819607587,,-0.22376483859989482,-0.25175292306472796,,,,
-0.1979918993419619,,-0.4282505205057458,-0.2573632823041821,,,,
-0.16053630516151032,,0.08844686106192828,-0.23118160585339625,,,,
-0.19986467905098448,,0.023991439610706617,-0.2648437612901209,,,,
-0.15491796603444258,,-0.27278405171547215,-0.1788182529518246,,,,
-0.19424633992391677,,-0.4704109188217522,-0.2648437612901209,,,,
-0.19162444833128514,,-0.3575504775576266,-0.23192965375199012,,,,
-0.19611911963293932,,-0.08806590031601161,-0.24988280331824325,,,,
-0.19939648412372885,,-0.374261572937937,-0.27045412052957496,,,,
-0.15679074574346516,,-0.038050609039852544,-0.182558492444794,,,,
-0.1905007805058716,,-0.46005062094145116,-0.22744136636042683,,,,
-0.051915082038200715,,1.9786122186521495,-0.1975194504166716,,,,
0.7346523957512826,,0.8131949582165863,3.4679152526933437,,,,
0.1278717700279669,,0.16354507056231476,-0.19487928136281085,,,,
-0.10716208345436681,,-0.256799525699523,-0.250102817406065,,,,
-0.19986467905098448,,-0.4487386140697522,-0.2648437612901209,,,,
-0.19368450601120998,,-0.3347846374743051,-0.2562412104562913,,,,
0.6410134103001537,,1.5911085576594435,0.8497476076147614,,,,
0.24772967140541197,,0.42859757468132564,-0.16011705548697758,,,,
-0.19986467905098448,,-0.4200354428927004,-0.2685840007830903,,,,
-0.16053630516151032,,-0.33090960086437804,-0.25403862497709817,,,,
-0.021950606693839445,,-0.3957854637877769,-0.09279274461352831,,,,
-0.19424633992391677,,-0.42112045314347996,-0.24240232433230446,,,,
-0.1979918993419619,,-0.43551853917132494,-0.2573632823041821,,,,
0.07917949759337985,,0.16703260351124913,0.10169970902088067,,,,
-0.18300966166978128,,-0.3183157318821151,-0.1975194504166716,,,,
-0.19986467905098448,,-0.49366113848131454,-0.2648437612901209,,,,
