Previous_Average_Price,Current_Average_Price,Average_Amount,Price_Change,Unit_year,Unit_month,Unit_day,Unit_hour,Current_Vendors_year,Current_Vendors_month,Current_Vendors_day,Current_Vendors_hour,Raw_Material_year,Raw_Material_month,Raw_Material_day,Raw_Material_hour,Previous_Vendors_year,Previous_Vendors_month,Previous_Vendors_day,Previous_Vendors_hour
-0.45356553278254014,-0.4701719600807809,0.8824570275080675,-0.35466949961879435,,,,,,,,,,,,,,,,
-0.278068792344754,-0.29872565350745534,0.8685339016249527,-0.3723036387781099,,,,,,,,,,,,,,,,
1.2955337267746236,1.2615167686470496,0.8328099867479637,-0.1910276820868019,,,,,,,,,,,,,,,,
1.2967104925626802,1.250657932150104,0.8241978468130954,-0.36866671106441157,,,,,,,,,,,,,,,,
-0.21403141525367203,-0.07507640271799158,0.7169540976607024,2.002652674713142,,,,,,,,,,,,,,,,
-0.46137960121479527,-0.4770947829141101,0.706761389393015,-0.343375124081435,,,,,,,,,,,,,,,,
-0.3263599224623157,-0.3458502357187649,0.5695379666625556,-0.36668261021719245,,,,,,,,,,,,,,,,
0.17955897714587693,0.1514135935173513,0.491271610667368,-0.37285192378901527,,,,,,,,,,,,,,,,
-0.45004994722592084,-0.45015017635781596,0.4768759092672912,-0.10981217517165594,,,,,,,,,,,,,,,,
0.3734886999243714,0.7760777048554441,0.4478084123711189,6.041374096362249,,,,,,,,,,,,,,,,
1.3086828053629092,1.3620773958586232,0.4128775195723351,1.1043421585415247,,,,,,,,,,,,,,,,
1.3495455709887623,1.3158486991149645,0.38843487598739423,-0.17329478076478252,,,,,,,,,,,,,,,,
-0.4507781754131848,0.05100186112835071,0.3319985816131281,7.3093075424626175,,,,,,,,,,,,,,,,
2.757003965986305,2.6876104081497187,0.2636170595424111,-0.36221274666082043,,,,,,,,,,,,,,,,
2.744780485784672,2.683344886049528,0.262489398114091,-0.24751255308108525,,,,,,,,,,,,,,,,
0.07205904374226162,0.05100186112835085,0.25545731475282746,-0.29394312356501834,,,,,,,,,,,,,,,,
-0.5053512370171344,-0.5219647095462813,0.21816797961575793,-0.36723886706185943,,,,,,,,,,,,,,,,
2.568036659884797,2.5089366210620883,0.21638168407886177,-0.25552956056687315,,,,,,,,,,,,,,,,
2.5398271110314647,2.4769011659969395,0.20791258084434086,-0.31887818042949584,,,,,,,,,,,,,,,,
-0.41539780736119525,-0.43368224299950414,0.16195122994435066,-0.3702882282649588,,,,,,,,,,,,,,,,
0.10915768478213754,0.08472995764251683,0.15869930719412775,-0.3348399482506782,,,,,,,,,,,,,,,,
-0.5077704774406678,-0.5224856317142692,0.1493107773555135,-0.3397583617204262,,,,,,,,,,,,,,,,
-0.5075389533105856,-0.5224856317142692,0.1493107773555135,-0.34312525285165113,,,,,,,,,,,,,,,,
-0.2809145920936974,-0.3015643018431574,0.11127061834286632,-0.37288292536475254,,,,,,,,,,,,,,,,
2.114584033482878,2.058590598973821,0.09732525286647496,-0.3187541741265448,,,,,,,,,,,,,,,,
-0.41044998318739356,-0.42714227908565433,0.08043361648591832,-0.34556065015073045,,,,,,,,,,,,,,,,
-0.29290609129264467,-0.29023990688689916,0.04219957383957775,-0.031090552855484448,,,,,,,,,,,,,,,,
-0.07625327696542493,-0.05745941896437247,0.0355483672734252,0.2594748159046406,,,,,,,,,,,,,,,,
-0.3204653451725693,-0.3378023657031839,0.017051726057575475,-0.33343161782120556,,,,,,,,,,,,,,,,
-0.41686161345089556,-0.4336319123552541,0.012580997562997269,-0.34825709722074527,,,,,,,,,,,,,,,,
-0.34907788388435834,-0.36281225495625374,0.007604650964865583,-0.28706091617333085,,,,,,,,,,,,,,,,
-0.11105100877420995,-0.0876590637805008,-0.004370514645611707,0.31907224510299054,,,,,,,,,,,,,,,,
-0.41238969876899884,-0.4289637451010632,-0.010191775706260389,-0.34427947151789456,,,,,,,,,,,,,,,,
0.5302347884196174,0.4969389187803147,-0.044549856416676456,-0.3645811803294896,,,,,,,,,,,,,,,,
-0.26257766751710876,-0.2823111527293767,-0.045115646031383794,-0.35492454082621855,,,,,,,,,,,,,,,,
-0.3049916414657013,-0.2930080923206511,-0.06868158922039713,0.10373894727242153,,,,,,,,,,,,,,,,
-0.1918389318779507,-0.20593104470366239,-0.07554823788637531,-0.25450078519970165,,,,,,,,,,,,,,,,
-0.17091768914834615,-0.14302528898775385,-0.07755540870008694,0.3711920942333828,,,,,,,,,,,,,,,,
-0.33349953672908084,-0.33931228503068506,-0.08753138694059288,-0.16620575377940539,,,,,,,,,,,,,,,,
-0.3338998531216575,-0.35358102267557057,-0.08835368164584566,-0.3713189578719335,,,,,,,,,,,,,,,,
-0.1489121689116861,-0.17029718824437076,-0.0899596844116064,-0.35197900572440616,,,,,,,,,,,,,,,,
-0.43953299813938473,-0.45758929901827167,-0.10854044941511444,-0.3727252388367095,,,,,,,,,,,,,,,,
-0.5031501298966302,-0.5199395302482704,-0.10989242149102121,-0.36930978429086503,,,,,,,,,,,,,,,,
-0.4753950053375326,-0.49282074999329745,-0.12079573585858536,-0.3720359886999161,,,,,,,,,,,,,,,,
-0.46078106009532593,-0.4777215567182864,-0.15716475734225727,-0.3613448787978825,,,,,,,,,,,,,,,,
-0.3660656568816504,-0.36699413936820535,-0.1607129545601763,-0.10184057748568294,,,,,,,,,,,,,,,,
0.009959739764286345,0.10676922157027664,-0.16693272252086258,1.4335317704818566,,,,,,,,,,,,,,,,
-0.36505941249629786,-0.36951067158070716,-0.1673658243437748,-0.15367556642301075,,,,,,,,,,,,,,,,
0.945339313723768,1.0125688195253049,-0.1792079325585801,1.2214041085274605,,,,,,,,,,,,,,,,
-0.4476119427697238,-0.4649921765850129,-0.18639353089010025,-0.3646756049163199,,,,,,,,,,,,,,,,
-0.4482705197858573,-0.4650215203991658,-0.18657971145099425,-0.35553217625409256,,,,,,,,,,,,,,,,
0.20479676601994926,0.19591511031916312,-0.20371111725855173,-0.08200134053210249,,,,,,,,,,,,,,,,
-0.13323746256484403,-0.04991108059297316,-0.2072830430453658,1.1997424620619377,,,,,,,,,,,,,,,,
-0.10500438614783161,-0.05293091924797535,-0.20967807616746126,0.7445265972283178,,,,,,,,,,,,,,,,
-0.36965168616590705,-0.38700057045759495,-0.21360326933978435,-0.34544653083679827,,,,,,,,,,,,,,,,
-0.1073233655946515,-0.0876590637805008,-0.2139359128289643,0.26486377552717655,,,,,,,,,,,,,,,,
-0.3615552054286372,-0.36039342340611963,-0.2516088967902214,-0.06985450084554566,,,,,,,,,,,,,,,,
-0.41865253217681986,-0.42739091246824956,-0.2518572705954757,-0.22995234765335265,,,,,,,,,,,,,,,,
-0.39603298440359097,-0.40222559034323113,-0.2538531315305552,-0.1868734709379402,,,,,,,,,,,,,,,,
-0.42361023482804994,-0.42411942059199714,-0.25678039423533855,-0.10949353789638586,,,,,,,,,,,,,,,,
-0.2594737915259797,-0.2799447736055541,-0.2585400782931004,-0.36507982875154826,,,,,,,,,,,,,,,,
1.1260879805827797,1.2335203477829666,-0.26050600131415375,1.8592305277570012,,,,,,,,,,,,,,,,
-0.39548773589500236,-0.4092718805382363,-0.2620139851317693,-0.2989679275618647,,,,,,,,,,,,,,,,
-0.13848500075490552,0.07088246560711528,-0.2698200190111916,3.0617444487354604,,,,,,,,,,,,,,,,
0.3345317223286694,0.6606393392035597,-0.27224632062127,4.901372638460798,,,,,,,,,,,,,,,,
0.588868816469943,0.5729306420012329,-0.29543356767804585,-0.09386874372453378,,,,,,,,,,,,,,,,
-0.14852844093731976,-0.16692982847430884,-0.3000905765265648,-0.30777961631536854,,,,,,,,,,,,,,,,
-0.4277220120433232,-0.44270116973527684,-0.3067035290914617,-0.3243928416792542,,,,,,,,,,,,,,,,
-0.2485108964805422,-0.2673394637531324,-0.3108016968781584,-0.33816116053841505,,,,,,,,,,,,,,,,
-0.35126472072752124,-0.35818627662444885,-0.31705539447474096,-0.1868734709379402,,,,,,,,,,,,,,,,
0.468207686752536,0.47730241792616285,-0.32071447285572013,0.24714858939129047,,,,,,,,,,,,,,,,
-0.28401114220543905,-0.2795446449837663,-0.32370826425833943,-0.002335449195356126,,,,,,,,,,,,,,,,
0.7220107954546181,0.7799154164795095,-0.32715944045858114,1.0297974605174396,,,,,,,,,,,,,,,,
-0.4127765658210387,-0.4272173585225597,-0.32880879775909827,-0.31283670905539696,,,,,,,,,,,,,,,,
-0.4197714704839487,-0.4374570413182569,-0.32923702845781266,-0.36248798540753185,,,,,,,,,,,,,,,,
-0.30085245809514705,-0.32062703335285886,-0.3305939844843639,-0.36474501173358,,,,,,,,,,,,,,,,
1.3959766558870856,1.3744461516830697,-0.3350181428904569,0.017736928931553923,,,,,,,,,,,,,,,,
-0.2839249445668566,-0.3028225679494085,-0.34668131184901363,-0.34770645097589176,,,,,,,,,,,,,,,,
-0.4629408828091069,-0.48023808893078823,-0.3560190351740162,-0.3671380005952621,,,,,,,,,,,,,,,,
-0.4175259517796132,-0.4319877779764196,-0.35793062642517015,-0.31429086095096065,,,,,,,,,,,,,,,,
-0.4524206848542492,-0.4694077775241049,-0.35871259450435,-0.3600213013667302,,,,,,,,,,,,,,,,
0.5502634566246052,0.542983908672461,-0.3599797103185184,0.024839108100575522,,,,,,,,,,,,,,,,
-0.367481795834669,-0.3770602682182127,-0.36296019598157053,-0.2300542371441646,,,,,,,,,,,,,,,,
-0.35766018696695984,-0.3770602682182127,-0.36605378043094383,-0.37288292536475276,,,,,,,,,,,,,,,,
-0.31692362520823214,-0.3204395517030275,-0.3669532484256864,-0.12826189184805128,,,,,,,,,,,,,,,,
-0.29935733194696196,-0.31359989068555755,-0.36916954111292916,-0.28260533373192187,,,,,,,,,,,,,,,,
-0.23877742322853265,-0.2601132415049333,-0.37399431316115783,-0.37288292536475254,,,,,,,,,,,,,,,,
-0.41611138236056505,-0.43368224299950414,-0.37609961380417756,-0.3599112134113043,,,,,,,,,,,,,,,,
0.20514084210363107,0.2269074627822295,-0.3869105272025251,0.3711548923424983,,,,,,,,,,,,,,,,
-0.4603557990981063,-0.4777215567182864,-0.3869105272025251,-0.367529147709664,,,,,,,,,,,,,,,,
-0.37096378001959024,-0.3770615264843189,-0.386912190419971,-0.17943681294995623,,,,,,,,,,,,,,,,
-0.2278617398428473,-0.23110139989310582,-0.3902369620943244,-0.10273996385873553,,,,,,,,,,,,,,,,
-0.4502191642900339,-0.4538145006995189,-0.3902369620943244,-0.16152107122347095,,,,,,,,,,,,,,,,
-0.4669798076119668,-0.484012887249541,-0.3925884074488722,-0.36420561958934294,,,,,,,,,,,,,,,,
-0.35117688965783295,-0.34874550602924825,-0.3968858401560527,-0.04858784220190034,,,,,,,,,,,,,,,,
-0.15044708080915134,-0.16944636068681068,-0.39688983187792287,-0.3170800890367092,,,,,,,,,,,,,,,,
-0.4507781754131848,-0.4686620407532798,-0.39808734843897065,-0.3728829253647529,,,,,,,,,,,,,,,,
-0.3678929329500614,-0.38712513880211386,-0.4002146035522763,-0.3728643244193103,,,,,,,,,,,,,,,,
-0.4099751008055669,-0.4133666978700122,-0.4045825452086978,-0.14882213687736195,,,,,,,,,,,,,,,,
-0.48940668490828954,-0.5066615591996101,-0.4055375646661334,-0.3728827316049047,,,,,,,,,,,,,,,,
-0.28193786669200754,-0.3025709147281581,-0.4076674809273524,-0.37288292536475254,,,,,,,,,,,,,,,,
-0.4463174087719124,-0.45306709063240586,-0.40808461586278405,-0.20721257139365426,,,,,,,,,,,,,,,,
-0.22498136193182824,-0.22606833546810215,-0.4108608584234797,-0.07022347409400648,,,,,,,,,,,,,,,,
-0.2645807536736242,-0.2826903102493936,-0.41676528035642335,-0.33140016516162496,,,,,,,,,,,,,,,,
-0.4607327095853704,-0.4777215567182864,-0.4197313514682777,-0.3620480059540101,,,,,,,,,,,,,,,,
-0.2438208879049539,-0.21474394051184384,-0.42084016309887745,0.3711548923424983,,,,,,,,,,,,,,,,
-0.4507497511187873,-0.46699535384532775,-0.42239249938171713,-0.3486576503346672,,,,,,,,,,,,,,,,
-0.4205259056377169,-0.4374570413182569,-0.432016984335323,-0.3515167703233628,,,,,,,,,,,,,,,,
-0.22446765093691384,-0.2424257948493641,-0.43547647662279415,-0.3195062993118414,,,,,,,,,,,,,,,,
0.026368374312605785,0.040575868171955576,-0.43617037094122346,0.21637642531394688,,,,,,,,,,,,,,,,
0.1980771928242512,0.445736350825868,-0.43847026802541345,3.708823564864109,,,,,,,,,,,,,,,,
-0.21593391907266413,-0.22606833546810215,-0.4384958559861196,-0.20179401541067937,,,,,,,,,,,,,,,,
-0.4205489383214387,-0.40222559034323113,-0.4534392250385101,0.1696446500467845,,,,,,,,,,,,,,,,
-0.46191887877950205,-0.4789798228245373,-0.45417104071470593,-0.3633993345276554,,,,,,,,,,,,,,,,
-0.3939294330352946,-0.4046540439282954,-0.4560072327749791,-0.2533637504838007,,,,,,,,,,,,,,,,
-0.38253144456477634,-0.39542415193106395,-0.4567656599303093,-0.28267113290250007,,,,,,,,,,,,,,,,
-0.3545903631720293,-0.36699413936820535,-0.45876152086538885,-0.26871763088573797,,,,,,,,,,,,,,,,
-0.4149961813501502,-0.4331301158320812,-0.46102549245274743,-0.36796669548425226,,,,,,,,,,,,,,,,
-0.4491502385522368,-0.46597773972661116,-0.4634185297139078,-0.35687483898377886,,,,,,,,,,,,,,,,
-0.40050536760517896,-0.41443077157386504,-0.4663457924186911,-0.30226394649304944,,,,,,,,,,,,,,,,
-0.41678561975197315,-0.43368224299950414,-0.4767242692811048,-0.35010625747575547,,,,,,,,,,,,,,,,
-0.4093622324122219,-0.40316383743645895,-0.48744769744179806,-0.006905780742771801,,,,,,,,,,,,,,,,
0.1504485790905016,0.12624617428215582,-0.49039961272516835,-0.32156997241942636,,,,,,,,,,,,,,,,
-0.4198241188143023,-0.4382120009820075,-0.4914936402006934,-0.37288292536475276,,,,,,,,,,,,,,,,
-0.4420803413275484,-0.45884756512452257,-0.49501966118600066,-0.3542819799220718,,,,,,,,,,,,,,,,
-0.4965740429262499,-0.5136686465412424,-0.4952358794539676,-0.3722386887735556,,,,,,,,,,,,,,,,
-0.4453676109746198,-0.46262236344327534,-0.4991444404518317,-0.3622803864624247,,,,,,,,,,,,,,,,
0.7786009815732862,0.7931272105951441,-0.49917770480074974,0.40215646808029976,,,,,,,,,,,,,,,,
-0.37020324547481764,-0.3889071011484114,-0.5018196617436594,-0.36560983475775066,,,,,,,,,,,,,,,,
-0.22147512886435566,-0.22809162736695363,-0.5071970740378994,-0.15112245379710687,,,,,,,,,,,,,,,,
-0.33390234090102416,-0.35189494609319427,-0.5088798065684975,-0.34635751296877243,,,,,,,,,,,,,,,,
-0.2681236596148203,-0.25123365759312055,-0.5133150530908965,0.1851454379156855,,,,,,,,,,,,,,,,
-0.46275901550173304,-0.48023808893078823,-0.5138140183246664,-0.36978276779097285,,,,,,,,,,,,,,,,
-0.32194396781440304,-0.33931228503068506,-0.514586925255408,-0.33425019252226135,,,,,,,,,,,,,,,,
-0.473008091241966,-0.48429641654548283,-0.5170912219800671,-0.28073198154716567,,,,,,,,,,,,,,,,
-0.3518201835323808,-0.36951067158070716,-0.5181938242655354,-0.34620427851469215,,,,,,,,,,,,,,,,
-0.49779349479500323,-0.5148404068526886,-0.5194356932918072,-0.37182719602881714,,,,,,,,,,,,,,,,
-0.13118544131154822,-0.15057236909304686,-0.519967922874495,-0.31817426229804346,,,,,,,,,,,,,,,,
-0.10698571675592336,-0.11282438590551923,-0.5206332098528549,-0.11206532078802693,,,,,,,,,,,,,,,,
-0.3548177575272093,-0.35189494609319427,-0.5212984968312148,-0.042199450828197,,,,,,,,,,,,,,,,
-0.21184355670776125,-0.20090301334308372,-0.5216311403203946,0.11074165614496034,,,,,,,,,,,,,,,,
-0.39603298440359097,-0.4085169208744857,-0.5232943577662943,-0.2798781981513466,,,,,,,,,,,,,,,,
-0.4641862327637781,-0.48037649820247585,-0.5234773116853432,-0.3510738639198398,,,,,,,,,,,,,,,,
-0.08265513867110288,-0.1052747892680137,-0.5236270012554742,-0.3542819799220718,,,,,,,,,,,,,,,,
-0.4647394782138792,-0.4820248268016646,-0.5256561265394717,-0.3673956464591622,,,,,,,,,,,,,,,,
-0.2689763884467455,-0.28358907175385856,-0.5299472275498928,-0.2807639574581413,,,,,,,,,,,,,,,,
-0.41242136664215223,-0.42739091246824956,-0.5303168314267593,-0.32056776630721195,,,,,,,,,,,,,,,,
-0.4172340781349467,-0.4345475932956247,-0.5310837594712575,-0.3563771172169719,,,,,,,,,,,,,,,,
-0.4391550076958052,-0.45633103291202076,-0.5327746972079221,-0.3596211401880266,,,,,,,,,,,,,,,,
-0.3150663818122992,-0.335160006880057,-0.5355023738191975,-0.37288292536475254,,,,,,,,,,,,,,,,
-0.5026773839462285,-0.5186152051714413,-0.5366000973334912,-0.3566070981024069,,,,,,,,,,,,,,,,
-0.4171260847900912,-0.43447746717865476,-0.5370205587038146,-0.35691091354463744,,,,,,,,,,,,,,,,
-0.23918417488136096,-0.1581219657305524,-0.537598027801031,1.1407690100334364,,,,,,,,,,,,,,,,
-0.1571232166526978,-0.1581219657305524,-0.537598027801031,-0.052585273953462706,,,,,,,,,,,,,,,,
-0.44756832456795925,-0.4651388956557772,-0.5385405176870408,-0.36747886121508994,,,,,,,,,,,,,,,,
-0.4277057695893818,-0.4399735735307588,-0.5399265322252905,-0.2843069946853184,,,,,,,,,,,,,,,,
-0.4535921805585378,-0.4701719600807809,-0.5405918192036504,-0.3542819799220718,,,,,,,,,,,,,,,,
-0.46396150527621943,-0.47930769102136617,-0.5413941552995524,-0.33854174178723384,,,,,,,,,,,,,,,,
-0.41722696656395547,-0.4349405091057551,-0.5431913664709453,-0.3622890094172657,,,,,,,,,,,,,,,,
-0.43440578184022216,-0.4494105693276407,-0.5449161845629894,-0.32638056175804986,,,,,,,,,,,,,,,,
-0.45525769203427685,-0.4726884922932827,-0.5461205834031235,-0.36726351928455486,,,,,,,,,,,,,,,,
-0.4705789123483691,-0.48778768556829377,-0.5469342217306808,-0.3676692297078263,,,,,,,,,,,,,,,,
-0.359345813727742,-0.3770602682182127,-0.5473470408300735,-0.34837005152556066,,,,,,,,,,,,,,,,
-0.3361714204024463,-0.35189494609319427,-0.5476882136394887,-0.31335989994817315,,,,,,,,,,,,,,,,
-0.39034812552409004,-0.4085169208744857,-0.547873015577922,-0.36254906678548565,,,,,,,,,,,,,,,,
-0.43760351495994143,-0.3833515987494673,-0.5482426194547886,0.6966714375894208,,,,,,,,,,,,,,,,
-0.36392774388160953,-0.3820933326432164,-0.548652026826087,-0.3561420744663398,,,,,,,,,,,,,,,,
-0.36401962241068314,-0.3820933326432164,-0.5503216412621631,-0.3548059502162319,,,,,,,,,,,,,,,,
-0.4654770886534944,-0.4783506897714119,-0.551458173183528,-0.3023543405612532,,,,,,,,,,,,,,,,
-0.45998764679797627,-0.4777215567182864,-0.5521436203733532,-0.3728829253647529,,,,,,,,,,,,,,,,
-0.4622894242934444,-0.4651388956557772,-0.5532322717924875,-0.1534003541928567,,,,,,,,,,,,,,,,
-0.2981871595614141,-0.3166634951181685,-0.5535544107504301,-0.3449115788344052,,,,,,,,,,,,,,,,
-0.4127595884144302,-0.42739091246824956,-0.555449895053687,-0.3156492470795798,,,,,,,,,,,,,,,,
-0.3639080655239498,-0.3820933326432164,-0.555627304914583,-0.3564282428577657,,,,,,,,,,,,,,,,
-0.4498209185308947,-0.467655427868279,-0.5572239936626466,-0.3719228765677114,,,,,,,,,,,,,,,,
-0.2996746263960504,-0.3166634951181685,-0.5585545676193663,-0.3232804041842698,,,,,,,,,,,,,,,,
-0.3597690862287101,-0.3770602682182127,-0.5586233904102311,-0.3422146999037015,,,,,,,,,,,,,,,,
-0.40882391688246805,-0.42424524720262224,-0.5590535328531362,-0.32638056175804986,,,,,,,,,,,,,,,,
-0.4678860476036829,-0.4852711533557919,-0.5594785773115327,-0.36962775991228386,,,,,,,,,,,,,,,,
-0.4123769536821561,-0.42739091246824956,-0.5598851415760859,-0.3212136324684163,,,,,,,,,,,,,,,,
-0.14852844093731976,-0.17132872678176203,-0.5629201807713636,-0.37280852158298194,,,,,,,,,,,,,,,,
-0.4768290412284978,-0.49407901609954835,-0.5629205134148528,-0.3697827677909728,,,,,,,,,,,,,,,,
-0.45271176572557614,-0.4701719600807809,-0.5635442199570652,-0.36708522808391725,,,,,,,,,,,,,,,,
-0.28695755231993847,-0.3015643018431574,-0.5640431851908351,-0.2850044429583852,,,,,,,,,,,,,,,,
-0.3467049901679216,-0.3644776071557035,-0.564129213679416,-0.34618712403497887,,,,,,,,,,,,,,,,
-0.45127598467722757,-0.467655427868279,-0.5655400808921447,-0.3507628821356186,,,,,,,,,,,,,,,,
-0.44759439064210843,-0.4651388956557772,-0.5659836055443845,-0.36709980079556676,,,,,,,,,,,,,,,,
-0.4497549008148746,-0.46262236344327534,-0.5691991592731239,-0.29847914359402794,,,,,,,,,,,,,,,,
-0.16378619610855202,-0.1845455539618216,-0.5692424029267172,-0.346310146160916,,,,,,,,,,,,,,,,
-0.2945582534044996,-0.3015643018431574,-0.5715276636973834,-0.17447284064281957,,,,,,,,,,,,,,,,
-0.4680184094682586,-0.4853550377628753,-0.5731296047110656,-0.3689429782709869,,,,,,,,,,,,,,,,
-0.35268793715826957,-0.3695106715807071,-0.5733987833240204,-0.33358515330274974,,,,,,,,,,,,,,,,
-0.3513256299298016,-0.36951067158070716,-0.5748540985891826,-0.35339622061527737,,,,,,,,,,,,,,,,
