Customer_Name,amount_from,Percentage_Change,Table_No_,Time_Difference,amount_to,modified_by_year,modified_by_month,modified_by_day,modified_by_hour,electron_pos_year,electron_pos_month,electron_pos_day,electron_pos_hour,Area_year,Area_month,Area_day,Area_hour,bill_no_year,bill_no_month,bill_no_day,bill_no_hour,Payment_Type_year,Payment_Type_month,Payment_Type_day,Payment_Type_hour,Payment_Type_1_year,Payment_Type_1_month,Payment_Type_1_day,Payment_Type_1_hour,modify_comment_year,modify_comment_month,modify_comment_day,modify_comment_hour,Date_year,Date_month,Date_day,Date_hour,Timestamp_year,Timestamp_month,Timestamp_day,Timestamp_hour
,1.3546360180488486,-0.377831366045033,0.1439631501497389,-0.010807679276689658,1.2128820874616002,,,,,2024,10,2,15,,,,,,,,,,,,,,,,,,,,,2024,10,2,0,2024,10,2,15
,0.9575431938950548,-0.3779027204918711,-0.1439631501497389,-0.2631339056549146,0.8244038766608422,,,,,2024,10,3,14,,,,,,,,,,,,,,,,,,,,,2024,10,3,0,2024,10,3,14
,1.4020056460153882,-0.3780056655719969,0.5758526005989556,-0.6566216572796991,1.2593215013511683,,,,,2024,10,3,15,,,,,,,,,,,,,,,,,,,,,2024,10,3,0,2024,10,3,15
,-0.5244494524866908,-0.3782702901567032,-1.2956683513476501,-0.009043160211107577,-0.6255069258553719,,,,,2024,10,11,23,,,,,,,,,,,,,,,,,,,,,2024,10,11,0,2024,10,11,23
,-1.0108678608059596,-0.3796265629822121,1.439631501497389,-0.6160377187713133,-1.1013023579814254,,,,,2024,10,12,15,,,,,,,,,,,,,,,,,,,,,2024,10,12,0,2024,10,12,15
,-0.9764910450816707,-0.37724353571254554,-1.2956683513476501,-0.5666311849350175,-1.0679327192583825,,,,,2024,10,12,15,,,,,,,,,,,,,,,,,,,,,2024,10,12,0,2024,10,12,15
,-0.9943561619147657,-0.3768704101089129,-0.7198157507486945,-0.44664388847544195,-1.0854517795879801,,,,,2024,10,12,22,,,,,,,,,,,,,,,,,,,,,2024,10,12,0,2024,10,12,22
,-0.20802033767020484,2.645750551069275,1.2956683513476501,2.5689191946041845,0.5835863172095493,,,,,2024,10,13,22,,,,,,,,,,,,,,,,,,,,,2024,10,13,0,2024,10,13,22
