Department,Raw_Material,Unit,IssuedQuantity,ConsumedQuantity,Variance,VariancePercentage
Sweet,Ghee Nandani,Kg,15.0,42.68600000000008,-27.686000000000078,-184.57333333333386
Sweet,Hariyali Mawa,Kg,4.0,,,
Sweet,Kaju Tukda,Kg,4.0,6.024000000000002,-2.024000000000002,-50.600000000000044
Sweet,Moong Dal,Kg,4.0,2.6,1.4,35.0
Sweet,Pista,Kg,1.1,0.2870000000000001,0.813,73.9090909090909
Sweet,Sada Mawa,Kg,4.0,,,
Sweet,Saffron (kesar),PKT,5.0,,,
Sweet,Sugar,Kg,55.0,30.33599999999956,24.66400000000044,44.84363636363716
Sweet,White Pumpkin,Kg,17.0,,,
Sweet,White Vinegar,BTL,4.0,0.7957142857142858,3.204285714285714,80.10714285714286
