virtual_brand_name,total,invoice_no,service_charge,item_price,persons,waived_off,discount,customer_phone,total_tax,assign_to,my_amount,round_off,item_total,container_charge,delivery_charge,sap_code,item_quantity,restaurant_name_year,restaurant_name_month,restaurant_name_day,restaurant_name_hour,date_year,date_month,date_day,date_hour,status_year,status_month,status_day,status_hour,order_type_year,order_type_month,order_type_day,order_type_hour,category_name_year,category_name_month,category_name_day,category_name_hour,brand_grouping_year,brand_grouping_month,brand_grouping_day,brand_grouping_hour,item_name_year,item_name_month,item_name_day,item_name_hour,area_year,area_month,area_day,area_hour,customer_address_year,customer_address_month,customer_address_day,customer_address_hour,customer_name_year,customer_name_month,customer_name_day,customer_name_hour,payment_type_year,payment_type_month,payment_type_day,payment_type_hour,order_cancel_reason_year,order_cancel_reason_month,order_cancel_reason_day,order_cancel_reason_hour
,0.6324555320336759,-0.6324555320336759,,0.9802963945895911,,,,,,,0.6324555320336759,,1.0607705924889055,,,,-0.4082482904638631,,,,,2024,4,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6324555320336759,-0.6324555320336759,,0.7429912154958572,,,,,,,0.6324555320336759,,0.7140595817143215,,,,-0.4082482904638631,,,,,2024,4,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6324555320336759,-0.6324555320336759,,0.7429912154958572,,,,,,,0.6324555320336759,,0.7140595817143215,,,,-0.4082482904638631,,,,,2024,4,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6324555320336759,-0.6324555320336759,,-1.8080394597617815,,,,,,,0.6324555320336759,,-0.4127512033030762,,,,2.449489742783178,,,,,2024,4,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6324555320336759,-0.6324555320336759,,-0.44353467997281193,,,,,,,0.6324555320336759,,-1.019495472158598,,,,-0.4082482904638631,,,,,2024,4,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.5811388300841895,1.5811388300841898,,0.7429912154958572,,,,,,,-1.5811388300841895,,0.7140595817143215,,,,-0.4082482904638631,,,,,2024,4,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.5811388300841895,1.5811388300841898,,-0.9576959013425685,,,,,,,-1.5811388300841895,,-1.7707026621701965,,,,-0.4082482904638631,,,,,2024,4,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
