Department,Raw_Material,Unit,IssuedQuantity,ConsumedQuantity,Variance,VariancePercentage
Staff Kitchen,Kashmiri Chilli Powder,PKT,4.0,0.05,3.95,98.75
Staff Kitchen,Kasuri Methi,PKT,2.0,34.87999999999952,-32.87999999999952,-1643.999999999976
Staff Kitchen,Kitchen King,PKT,5.0,11.616000000000009,-6.6160000000000085,-132.32000000000016
Staff Kitchen,Laung,Kg,0.1,0.2460000000000002,-0.14600000000000019,-146.00000000000017
Staff Kitchen,Malai Paneer,Kg,4.0,334.8149999999996,-330.8149999999996,-8270.374999999989
Staff Kitchen,Milk 3 Fat,PKT,220.0,28.649999999999977,191.35000000000002,86.97727272727273
Staff Kitchen,Moong Dal,Kg,60.0,2.6,57.4,95.66666666666667
Staff Kitchen,Onion,Kg,380.0,27.16999999999994,352.83000000000004,92.85000000000001
Staff Kitchen,Peel Garlic,Kg,41.0,61.60499999999927,-20.604999999999272,-50.256097560973835
Staff Kitchen,Potato,Kg,246.0,22.454999999999977,223.54500000000002,90.8719512195122
Staff Kitchen,Rai,Kg,6.0,0.01,5.99,99.83333333333334
Staff Kitchen,Rajma Chitra,Kg,15.0,11.799999999999983,3.200000000000017,21.333333333333446
Staff Kitchen,Refind Oil,LTR,190.0,35.698999999999586,154.3010000000004,81.21105263157916
Staff Kitchen,Salt Tata,PKT,57.0,29.94699999999923,27.05300000000077,47.46140350877328
Staff Kitchen,Sevai,PKT,4.0,3.5,0.5,12.5
Staff Kitchen,Star Fool,Kg,0.1,0.2720000000000001,-0.17200000000000007,-172.00000000000006
Staff Kitchen,Sugar,Kg,50.0,30.33599999999956,19.66400000000044,39.32800000000088
Sweet,Carrots,Kg,3.0,32.40999999999992,-29.40999999999992,-980.3333333333306
Sweet,Fresh Milk (tabela),LTR,130.0,42.964999999999996,87.035,66.95
Sweet,Ghee Nandani,Kg,15.0,42.68600000000007,-27.68600000000007,-184.5733333333338
Sweet,Kaju Tukda,Kg,4.0,6.024000000000002,-2.024000000000002,-50.600000000000044
Sweet,Moong Dal,Kg,4.0,2.6,1.4,35.0
Sweet,Pista,Kg,1.1,0.2870000000000001,0.813,73.9090909090909
Sweet,Sugar,Kg,55.0,30.33599999999956,24.66400000000044,44.84363636363716
Sweet,White Vinegar,BTL,4.0,0.7957142857142858,3.204285714285714,80.10714285714286
