Cancelled_Invoice_Total_co,Settled_By_BSR,area_co_year,area_co_month,area_co_day,area_co_hour,Staff_year,Staff_month,Staff_day,Staff_hour,order_cancel_reason_co_year,order_cancel_reason_co_month,order_cancel_reason_co_day,order_cancel_reason_co_hour,Timestamp_year,Timestamp_month,Timestamp_day,Timestamp_hour
1.2788227466516866,,,,,,,,,,,,,,2024,10,16,19
1.200102215475783,,,,,,,,,,,,,,2024,10,12,19
-0.6891905327459001,,,,,,,,,,,,,,2024,10,5,19
-1.5342785880166285,,,,,,,,,,,,,,2024,10,15,23
0.0493932744633118,,,,,,,,,,,,,,2024,10,3,14
-0.3048491158282538,,,,,,,,,,,,,,2024,10,6,21
