Total_Quantity,Customer_Name,Total_Amount,Staff_year,Staff_month,Staff_day,Staff_hour,Area_year,Area_month,Area_day,Area_hour,Invoice_No__year,Invoice_No__month,Invoice_No__day,Invoice_No__hour,Status_year,Status_month,Status_day,Status_hour,Table_No__year,Table_No__month,Table_No__day,Table_No__hour,Item_Name_year,Item_Name_month,Item_Name_day,Item_Name_hour,Timestamp_year,Timestamp_month,Timestamp_day,Timestamp_hour
-0.10744042803215927,,0.11762335055445651,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,16
-0.13392700637131358,,-0.15131242954378107,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,16
0.8195898138382416,,0.9383777549805322,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,18
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,18
-0.31933305474539375,,-0.29472463245975217,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,19
-0.31933305474539375,,-0.2595537750850108,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,19
-0.31933305474539375,,-0.23408522319295677,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,23
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,23
-0.1869001630496222,,-0.23681399660996258,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,4,23
-0.26635989806708515,,-0.23226604091495293,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,0
-0.31933305474539375,,-0.21953176496892587,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,0
-0.26635989806708515,,-0.1231151042347212,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,0
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,0
-0.31933305474539375,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,0
-0.1604135847104679,,-0.19224403079886795,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,0
-0.31933305474539375,,-0.3038205438497715,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,13
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,14
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,15
-0.1604135847104679,,-0.24014916411963633,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,16
-0.31933305474539375,,-0.29472463245975217,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,19
7.1498820368961225,,5.8086319102432045,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,23
0.42229113875092694,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,23
-0.1869001630496222,,-0.23681399660996258,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,5,23
-0.26635989806708515,,-0.18860566624286024,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,0
-0.34581963308454805,,-0.2695592776140321,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,0
-0.13392700637131358,,0.11459138009111673,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,1
-0.26635989806708515,,-0.16980744937015366,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,14
0.1044521986810752,,0.1321768087784874,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,14
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,14
-0.1869001630496222,,-0.17678098143583512,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,14
0.05147904200276659,,0.24193413955138707,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,15
-0.31933305474539375,,-0.21953176496892587,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,15
-0.08095384969300497,,-0.15434440000712082,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,16
-0.26635989806708515,,-0.28805429744040467,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,19
-0.31933305474539375,,-0.29472463245975217,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,19
-0.1604135847104679,,-0.0030490738864663285,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,20
-0.26635989806708515,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,20
-0.31933305474539375,,-0.26743689828969425,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,21
-0.31933305474539375,,-0.27168165693836993,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,22
0.42229113875092694,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,23
-0.23987331972793083,,-0.2471226961853178,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,6,23
-0.34581963308454805,,-0.2695592776140321,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,0
-0.26635989806708515,,-0.1231151042347212,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,0
0.05147904200276659,,-0.04913502492923083,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,1
0.5017508737683899,,0.6175952799591846,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,1
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,14
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,19
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,23
-0.1869001630496222,,-0.25318663711199735,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,7,23
-0.26635989806708515,,-0.18860566624286024,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,0
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,14
-0.31933305474539375,,-0.21953176496892587,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,15
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,15
-0.26635989806708515,,-0.24500031686097995,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,16
-0.34581963308454805,,-0.29624061769142207,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,20
-0.1869001630496222,,0.013020369569234452,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,21
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,8,23
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,0
-0.26635989806708515,,-0.1231151042347212,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,0
-0.1869001630496222,,-0.26349533668735253,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,0
0.9785092838731674,,0.5411896242830224,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,0
-0.31933305474539375,,-0.2644049278263545,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,16
0.05147904200276659,,-0.19891436581821545,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,19
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,23
-0.26635989806708515,,-0.18981845442819614,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,9,23
-0.26635989806708515,,-0.2553090164363352,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,0
-0.31933305474539375,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,0
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,14
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,15
-0.31933305474539375,,-0.3038205438497715,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,16
-0.26635989806708515,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,16
-0.31933305474539375,,-0.29472463245975217,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,19
-0.26635989806708515,,-0.28987347971840854,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,19
-0.1869001630496222,,-0.23681399660996258,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,23
-0.29284647640623945,,-0.2513674548339935,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,23
-0.34581963308454805,,-0.27501682444804365,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,23
-0.26635989806708515,,-0.18860566624286024,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,23
-0.31933305474539375,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,23
-0.34581963308454805,,-0.2695592776140321,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,10,23
-0.31933305474539375,,-0.27168165693836993,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,11,14
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,11,14
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,11,17
-0.26635989806708515,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,11,18
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,11,19
-0.10744042803215927,,0.11034662144244106,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,11,22
-0.2133867413887765,,-0.24378752867564404,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,0
-0.1869001630496222,,-0.23681399660996258,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,0
0.3163448253943097,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,0
-0.34581963308454805,,-0.2695592776140321,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,0
0.952022705534013,,2.109021550876017,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,0
4.289331576267456,,4.063429711544833,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,0
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,14
-0.31933305474539375,,-0.22317012952493362,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,14
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,15
-0.26635989806708515,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,15
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,19
0.15742535535938382,,-0.028517625778520395,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,23
0.3163448253943097,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,23
-0.1604135847104679,,0.34623392349027515,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,23
-0.31933305474539375,,-0.21953176496892587,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,12,23
-0.1869001630496222,,-0.23681399660996258,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,0
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,0
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,0
-0.2133867413887765,,-0.12493428651272508,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,0
-0.29284647640623945,,-0.2495482725559896,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,0
-0.054467271353850655,,-0.24318113458297608,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,13
6.46123100007811,,7.116017574035313,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,16
0.15742535535938382,,0.6943041326816808,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,18
-0.1604135847104679,,-0.19103124261353205,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,18
-0.10744042803215927,,0.014536354800904336,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,20
0.42229113875092694,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,23
0.23688509037684677,,0.2404181543197172,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,13,23
6.726096783469653,,7.447715142724684,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,0
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,0
-0.26635989806708515,,-0.1231151042347212,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,0
0.23688509037684677,,0.030605798256605116,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,14
-0.1604135847104679,,-0.012751379369153592,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,15
-0.13392700637131358,,-0.02882082282485437,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,15
-0.31933305474539375,,-0.21953176496892587,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,15
-0.31933305474539375,,-0.28562872106973286,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,19
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,19
-0.31933305474539375,,-0.2644049278263545,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,19
-0.31933305474539375,,-0.2522770459729954,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,19
-0.31933305474539375,,-0.21953176496892587,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,19
3.2033818643621292,,2.5817057461106874,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,23
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,23
-0.1869001630496222,,-0.23681399660996258,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,23
0.23688509037684677,,0.3847399483746902,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,14,23
-0.34581963308454805,,-0.27501682444804365,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,0
-0.2133867413887765,,-0.16738187299948185,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,14
-0.26635989806708515,,-0.2953310265524201,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,14
-0.2133867413887765,,-0.18678648396485636,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,16
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,16
0.13093877702022952,,0.20706647922297972,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,22
-0.1604135847104679,,-0.22741488817360928,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,23
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,23
-0.26635989806708515,,-0.1231151042347212,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,23
-0.31933305474539375,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,15,23
-0.31933305474539375,,-0.2680432923823622,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,0
-0.2133867413887765,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,16
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,18
-0.26635989806708515,,-0.2783519919577174,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,19
-0.2133867413887765,,-0.19285042489153592,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,20
-0.26635989806708515,,-0.06732684770926944,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,23
0.26337166871600104,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,16,23
-0.34581963308454805,,-0.2677400953360282,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,0
-0.34581963308454805,,-0.28653831220873477,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,0
-0.26635989806708515,,-0.1231151042347212,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,0
-0.31933305474539375,,-0.3159484257031306,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,13
-0.10744042803215927,,-0.10492328145468259,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,15
0.05147904200276659,,0.19039064167461098,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,19
-0.2133867413887765,,-0.2916926619964124,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,19
-0.31933305474539375,,-0.3020013615717676,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,19
-0.31933305474539375,,-0.2644049278263545,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,19
-0.08095384969300497,,0.6303295559052117,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,19
3.176895286022975,,3.4333862492628286,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,21
0.0779656203419209,,-0.027608034639518463,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,17,22
-0.26635989806708515,,-0.2553090164363352,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,18,0
-0.31933305474539375,,-0.28077756832838924,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,18,0
-0.31933305474539375,,-0.270468868753034,,,,,,,,,,,,,,,,,,,,,,,,,2024,10,18,0
