Closing,Sap_Code,HSN_Code,Unit_year,Unit_month,Unit_day,Unit_hour,Date_year,Date_month,Date_day,Date_hour,Category_year,Category_month,Category_day,Category_hour,Sub_Category_year,Sub_Category_month,Sub_Category_day,Sub_Category_hour,Raw_Material_year,Raw_Material_month,Raw_Material_day,Raw_Material_hour
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0724038717884589,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09572101204745882,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0724038717884589,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06956031809833696,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08519986339400763,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07809097916870279,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.05249899595760532,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0965740781544954,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0965740781544954,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
0.029964061055930944,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09373052446437345,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.049655442267483384,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0965740781544954,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0965740781544954,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09088697077425152,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09728496657702589,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09671625583900148,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09529447899394052,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09728496657702589,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09671625583900148,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09714278889251979,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06131401239698334,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09742714426153197,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09742714426153197,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0958631897319649,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09714278889251979,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09742714426153197,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09543665667844663,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09614754510097712,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09700061120801369,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09557883436295271,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08775906171511738,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09543665667844663,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09373052446437345,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09742714426153197,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
0.07546092009788198,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.049655442267483384,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.041124781197117564,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
0.041338275816418704,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06956031809833696,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09771149963054417,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09429923520239786,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09742714426153197,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07098209494339794,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.03543767381687368,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0823563097038857,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08519986339400763,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09373052446437345,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.04993979763649558,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06387321071809308,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.01268924429589816,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06956031809833696,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.00700213691565428,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.00984569060577622,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.055342549647727265,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0724038717884589,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07524742547858085,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07809097916870279,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.055342549647727265,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06102965702797115,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07809097916870279,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.05249899595760532,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07809097916870279,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08946519392919054,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06102965702797115,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.0581861033378492,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08377808654894667,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06387321071809308,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.07524742547858085,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.00984569060577622,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08662164023906861,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09515230130943443,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.06956031809833696,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
0.3427549669693444,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09799585499955636,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.08093453285882472,,,,,,,2024,7,31,0,,,,,,,,,,,,
-0.09230874761931249,,,,,,,2024,7,31,0,,,,,,,,,,,,
