ConsumedQuantity,Variance,VariancePercentage,IssuedQuantity,Unit_year,Unit_month,Unit_day,Unit_hour,Raw_Material_year,Raw_Material_month,Raw_Material_day,Raw_Material_hour,Department_year,Department_month,Department_day,Department_hour
,,,-0.12908841371426394,,,,,,,,,,,,
,,,0.025890172726833312,,,,,,,,,,,,
,,,-0.05241479726445794,,,,,,,,,,,,
,,,-0.11766893892386732,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12827273694352134,,,,,,,,,,,,
,,,-0.12093164600683778,,,,,,,,,,,,
,,,3.099360244885015,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.045889383098517,,,,,,,,,,,,
,,,1.1417359951027335,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.013262312268812313,,,,,,,,,,,,
,,,-0.05241479726445794,,,,,,,,,,,,
,,,-0.05241479726445794,,,,,,,,,,,,
,,,-0.11766893892386732,,,,,,,,,,,,
,,,-0.12419435308980825,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.013262312268812313,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12990409048500656,,,,,,,,,,,,
,,,0.22165259770506143,,,,,,,,,,,,
,,,1.200464722596202,,,,,,,,,,,,
,,,-0.11440623184089685,,,,,,,,,,,,
,,,-0.07199103976228075,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.09156728226010356,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.09156728226010356,,,,,,,,,,,,
,,,1.0438547826136195,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12093164600683778,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,0.06504265772247894,,,,,,,,,,,,
,,,-0.05241479726445794,,,,,,,,,,,,
,,,0.06504265772247894,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.09156728226010356,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,0.003051223146040031,,,,,,,,,,,,
,,,-0.12093164600683778,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.1254178682459222,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.0980926964260445,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.024681787059208954,,,,,,,,,,,,
,,,-0.05241479726445794,,,,,,,,,,,,
,,,-0.09156728226010356,,,,,,,,,,,,
,,,-0.12419435308980825,,,,,,,,,,,,
,,,-0.09156728226010356,,,,,,,,,,,,
,,,-0.10461811059198543,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12745706017277872,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
,,,-0.12419435308980825,,,,,,,,,,,,
,,,-0.09890837319678712,,,,,,,,,,,,
,,,-0.12908841371426394,,,,,,,,,,,,
,,,-0.12582570663129347,,,,,,,,,,,,
