ConsumedQuantity,Variance,VariancePercentage,IssuedQuantity,Unit_year,Unit_month,Unit_day,Unit_hour,Raw_Material_year,Raw_Material_month,Raw_Material_day,Raw_Material_hour,Department_year,Department_month,Department_day,Department_hour
-0.125421325018281,0.11363429881723891,-0.24701981375477286,-0.2817457590373204,,,,,,,,,,,,
-0.14089066423420252,0.1291335780437472,0.11255754500826208,-0.2887835282483489,,,,,,,,,,,,
-0.13987242924783805,0.12846537573025427,0.11687198023510686,-0.2817457590373204,,,,,,,,,,,,
-0.14114130669238453,0.12931544965087835,0.11576255403391819,-0.2901910820905546,,,,,,,,,,,,
-0.13197719181510453,0.12061374734283556,-0.0037925005949138234,-0.2770539128966348,,,,,,,,,,,,
-0.1353569487121526,0.12383116660269147,0.0031681215710600906,-0.2817457590373204,,,,,,,,,,,,
8.016341567707316,-8.227635662065575,-6.694717266048149,-0.009618682877551693,,,,,,,,,,,,
-0.13992529914136084,0.12824331150276266,0.07628889586323029,-0.2869067897920747,,,,,,,,,,,,
-0.12350479137808054,0.11146640935654573,-0.5937976813448368,-0.2854992359498689,,,,,,,,,,,,
-0.13893056188545092,0.12724753933333188,0.03381293863944904,-0.2864376051780061,,,,,,,,,,,,
-0.13962374493386057,0.1279589487137123,0.06872288310351894,-0.2864376051780061,,,,,,,,,,,,
-0.1386143215964166,0.127174187801174,0.08519169871227512,-0.2817457590373204,,,,,,,,,,,,
-0.13886104776618952,0.12742740130944502,0.0914044854389316,-0.2817457590373204,,,,,,,,,,,,
-0.13898636899528052,0.12755601769459854,0.09456018663342379,-0.2817457590373204,,,,,,,,,,,,
-0.14033161406380434,0.12868543032672788,0.10437244503504796,-0.2864376051780061,,,,,,,,,,,,
-0.13987389785599147,0.12821567907626483,0.08132103396590576,-0.2864376051780061,,,,,,,,,,,,
-0.14126662792147557,0.12951942719920775,0.15042595934216837,-0.2887835282483489,,,,,,,,,,,,
-0.07810423892355499,0.06708270350798144,-0.16570380399076295,-0.2442109899118351,,,,,,,,,,,,
0.022616824525730255,-0.03791951236825098,-2.205931896199619,-0.2747079898262919,,,,,,,,,,,,
-0.1279864939262376,0.11727173095986193,0.040855740524032215,-0.2629783744745778,,,,,,,,,,,,
-0.13925561382340576,0.1278323419595768,0.1013400134184656,-0.2817457590373204,,,,,,,,,,,,
-0.14089751773891843,0.1307734369544546,0.1496933858505898,-0.2582865283338921,,,,,,,,,,,,
-0.12381124094609235,0.11600114174871658,0.10360132534212357,-0.20667622078634973,,,,,,,,,,,,
-0.12662705231223118,0.11487172911658738,-0.21665851671556802,-0.2817457590373204,,,,,,,,,,,,
-0.14123333946999825,0.13036447704228674,0.1518189055725497,-0.2723620667559491,,,,,,,,,,,,
-0.14054064595763974,0.12889995843790195,0.11489966698854924,-0.2864376051780061,,,,,,,,,,,,
-0.1411540346297141,0.12930339186477022,0.0854382378680948,-0.2906602667046232,,,,,,,,,,,,
-0.1398903789030464,0.1284837973479195,0.117323968687443,-0.2817457590373204,,,,,,,,,,,,
-0.14124802555153235,0.12939985415363536,0.13277375578547768,-0.2906602667046232,,,,,,,,,,,,
-0.14082702454755475,0.1291938669742879,0.12932220760400184,-0.2864376051780061,,,,,,,,,,,,
-0.13733663250294964,0.12586290356191351,0.053018338877803925,-0.2817457590373204,,,,,,,,,,,,
-0.14094451319982756,0.1295656487126223,0.1438680177973643,-0.2817457590373204,,,,,,,,,,,,
-0.13870243808562122,0.12776702895149103,0.11995371968285316,-0.2723620667559491,,,,,,,,,,,,
-0.14089409098656047,0.13001630846841414,0.14754761469797334,-0.2723620667559491,,,,,,,,,,,,
-0.09686962437178041,0.09287280077003505,0.0903594333506511,-0.12222299025400772,,,,,,,,,,,,
-0.14118928122539595,0.13006805646712824,0.15085329387892255,-0.2770539128966348,,,,,,,,,,,,
-0.10599163914866314,0.09570336605892192,-0.02525784309495094,-0.2442109899118351,,,,,,,,,,,,
-0.13957381225664464,0.12815890700000565,0.10935253598260596,-0.2817457590373204,,,,,,,,,,,,
-0.13482531256061808,0.1252951827993218,0.11995371968285316,-0.2442109899118351,,,,,,,,,,,,
-0.13482531256061808,0.1252951827993218,0.11995371968285316,-0.2442109899118351,,,,,,,,,,,,
-0.1412832721472142,0.12966211100148745,0.15229965692639813,-0.2864376051780061,,,,,,,,,,,,
-0.1387905545748258,0.1278574623473021,0.12106314588404182,-0.2723620667559491,,,,,,,,,,,,
-0.13280352866942327,0.1212106077551885,-0.06112929026671814,-0.2817457590373204,,,,,,,,,,,,
-0.11990719093827663,0.14766539047645352,0.14576729381901035,0.4595659311910151,,,,,,,,,,,,
-0.10532831779937274,0.09502260355156628,-0.02859844865630832,-0.2442109899118351,,,,,,,,,,,,
-0.125421325018281,0.11363429881723891,-0.24701981375477286,-0.2817457590373204,,,,,,,,,,,,
-0.13470048086757822,0.12516706882192277,0.1193250448355129,-0.2442109899118351,,,,,,,,,,,,
-0.14114130669238453,0.1296168943035819,0.14724912622003447,-0.2845608667217318,,,,,,,,,,,,
-0.12554762531947422,0.11426632777240732,-0.04567128519682319,-0.2723620667559491,,,,,,,,,,,,
-0.1353569487121526,0.12383116660269147,0.0031681215710600906,-0.2817457590373204,,,,,,,,,,,,
8.016341567707316,-8.167346731524862,-1.2169459426087863,1.1164243908870086,,,,,,,,,,,,
-0.14089555959471387,0.13152503895519546,0.15052457500449626,-0.2442109899118351,,,,,,,,,,,,
-0.12350479137808054,0.11362676270092127,0.06111387972910807,-0.2451493591399722,,,,,,,,,,,,
-0.12039085255679959,0.10897396448644171,-0.11059737188194205,-0.2723620667559491,,,,,,,,,,,,
-0.13962374493386057,0.1279589487137123,0.06872288310351894,-0.2864376051780061,,,,,,,,,,,,
-0.13215880969007626,0.12029773286525132,-0.30722467560593875,-0.2864376051780061,,,,,,,,,,,,
-0.13898636899528052,0.12730481381734557,0.036623485015793704,-0.2864376051780061,,,,,,,,,,,,
-0.14089555959471387,0.12976661181442467,0.1459225107625285,-0.2770539128966348,,,,,,,,,,,,
-0.13987389785599147,0.12871808683077077,0.12877160348933783,-0.2770539128966348,,,,,,,,,,,,
-0.07810423892355499,0.27055784408288813,0.14861639200420243,3.5561843840435556,,,,,,,,,,,,
0.022616824525730255,-0.0360857240643043,-0.611808736339442,-0.24045751299928653,,,,,,,,,,,,
-0.1409281953314563,0.12954890178747208,0.14345711920433146,-0.2817457590373204,,,,,,,,,,,,
-0.12726198057055518,0.1366244776634308,0.1442836942810138,0.11236931678027567,,,,,,,,,,,,
-0.14114669158894705,0.1295219392379803,0.1454212144790284,-0.2864376051780061,,,,,,,,,,,,
-0.1302946564073474,0.140741709211607,0.14634573631335232,0.13113670134301833,,,,,,,,,,,,
-0.12662705231223118,0.11688136013461116,0.07866580725772951,-0.2442109899118351,,,,,,,,,,,,
-0.1264366227883388,0.12472444759020326,0.13468971722499107,-0.09407191340989371,,,,,,,,,,,,
-0.14094451319982756,0.1295656487126223,0.1438680177973643,-0.2817457590373204,,,,,,,,,,,,
-0.14118928122539595,0.15006388509646476,0.15243719354020166,0.09641703990194438,,,,,,,,,,,,
-0.12554762531947422,0.11476873552691326,0.020384772619135832,-0.2629783744745778,,,,,,,,,,,,
-0.14107668793363448,0.13020370656084485,0.14984659232599207,-0.2723620667559491,,,,,,,,,,,,
-0.14118928122539595,0.12981685258987527,0.15003149669285684,-0.2817457590373204,,,,,,,,,,,,
-0.06850296835260947,0.06978917408150467,0.09140448543893112,-0.009618682877551693,,,,,,,,,,,,
0.4464008409540551,-0.4717159518800895,-3.5471313187683555,-0.2535946821932064,,,,,,,,,,,,
-0.12381124094609235,0.11348910297618686,0.0424818717059607,-0.2535946821932064,,,,,,,,,,,,
-0.13733663250294964,0.1328966121249967,0.1458649849595039,-0.15037406709812173,,,,,,,,,,,,
-0.1408976576063616,0.14207775497591102,0.1521196291582199,-0.047153452003037034,,,,,,,,,,,,
-0.12103997736060697,0.1272244285766246,0.13871734840686079,0.05606716309204766,,,,,,,,,,,,
-0.13872397767187122,0.14537340630039727,0.15075245714311877,0.05606716309204766,,,,,,,,,,,,
-0.1404696632302249,0.13058553645426935,0.1473503833733176,-0.2535946821932064,,,,,,,,,,,,
-0.13603446660692586,0.14060354707911785,0.14848875924810628,0.018532393966562314,,,,,,,,,,,,
-0.14126883083370564,0.12989849384998248,0.15203462733389195,-0.2817457590373204,,,,,,,,,,,,
-0.0859696146571696,0.11333787824208036,0.1353000212093092,0.4689496234723864,,,,,,,,,,,,
-0.14087108279215704,0.13149991856747018,0.15040130542658642,-0.2442109899118351,,,,,,,,,,,,
-0.13482531256061808,0.13685056115295846,0.14668560814958947,-0.028386067440294364,,,,,,,,,,,,
-0.13482531256061808,0.13685056115295846,0.14668560814958947,-0.028386067440294364,,,,,,,,,,,,
-0.1412088626674414,0.12968622657370374,0.1496792978988287,-0.2845608667217318,,,,,,,,,,,,
-0.14038791070968507,0.12859248489214428,0.03927378094085552,-0.2892527128624175,,,,,,,,,,,,
-0.13280352866942327,0.1420605295671851,0.14747038993298867,0.10767747063959,,,,,,,,,,,,
-0.11990719093827663,0.12179139111939749,0.13360679861724753,-0.023694221299608697,,,,,,,,,,,,
-0.1376890984597681,0.17345096606871635,0.15154317099038292,0.6003213154115851,,,,,,,,,,,,
-0.1370445426591047,0.14465462827295075,0.14975756429750164,0.07483454765479033,,,,,,,,,,,,
-0.10532831779937274,0.10733159353696185,0.12180276335150096,-0.01431052901823736,,,,,,,,,,,,
-0.125421325018281,0.1266969004343934,0.1376999733619492,-0.0377697597216657,,,,,,,,,,,,
-0.14089066423420252,0.13629288854545688,0.15180827888479886,-0.1550659132388074,,,,,,,,,,,,
-0.13470048086757822,0.12466466106741683,0.11103208398162766,-0.2535946821932064,,,,,,,,,,,,
-0.13987242924783805,0.14027195796114394,0.15104281037285194,-0.06122899042509404,,,,,,,,,,,,
-0.12554762531947422,0.11577355103592515,0.07322961887190305,-0.2442109899118351,,,,,,,,,,,,
-0.13197719181510453,0.13267153345097818,0.1433033947895264,-0.051845298143722705,,,,,,,,,,,,
-0.1353569487121526,0.14242025351941134,0.14856718386473824,0.06545085537341899,,,,,,,,,,,,
8.016341567707316,-7.821690196424774,-0.09263011011287935,7.572404680470488,,,,,,,,,,,,
-0.13992529914136084,0.1305292667857647,0.14563816893614975,-0.2442109899118351,,,,,,,,,,,,
-0.12350479137808054,0.13588342622553454,0.14339573496329913,0.17054820892477798,,,,,,,,,,,,
-0.13893056188545092,0.13428124789641507,0.14840433826444682,-0.1550659132388074,,,,,,,,,,,,
-0.13962374493386057,0.1337366378905306,0.14900630470323992,-0.17852514394223573,,,,,,,,,,,,
-0.14090535031573662,0.12952545609226185,0.1428818611740855,-0.2817457590373204,,,,,,,,,,,,
-0.1386143215964166,0.16284513837109593,0.15156209395190418,0.3844963929400444,,,,,,,,,,,,
-0.13999481326062224,0.12859097766888078,0.11995371968285316,-0.2817457590373204,,,,,,,,,,,,
-0.13898636899528052,0.13634815339845252,0.1493651746501009,-0.11753114411332205,,,,,,,,,,,,
-0.14117529448107774,0.13080731359161554,0.1515576914669788,-0.2629783744745778,,,,,,,,,,,,
-0.14089555959471387,0.1302690195689306,0.14855226175793865,-0.2676702206152634,,,,,,,,,,,,
-0.14096605278607757,0.1302911255101289,0.14912751978818461,-0.2686085898434005,,,,,,,,,,,,
-0.14033161406380434,0.1460184978571829,0.1518093962051109,0.03729977852930499,,,,,,,,,,,,
-0.13987389785599147,0.13148132948055347,0.14741289865925758,-0.2254436053490924,,,,,,,,,,,,
-0.14126662792147557,0.12977063107646075,0.1518065786147587,-0.2840916821076633,,,,,,,,,,,,
-0.07810423892355499,0.07210678105304087,0.046429990837114916,-0.15037406709812173,,,,,,,,,,,,
0.022616824525730255,0.0013938944218390126,0.1009062585911954,0.4595659311910151,,,,,,,,,,,,
-0.1279864939262376,0.13334877910405207,0.14292764701730917,0.03729977852930499,,,,,,,,,,,,
-0.11112932000534365,0.14619283334799682,0.1445031805172262,0.6003213154115851,,,,,,,,,,,,
-0.13925561382340576,0.13888531255870754,0.1502726763018109,-0.07530452884715104,,,,,,,,,,,,
-0.14089751773891843,0.1420776114308383,0.15211949369714525,-0.047153452003037034,,,,,,,,,,,,
-0.12381124094609235,0.21698510040441096,0.15040136412638544,1.6794459277692886,,,,,,,,,,,,
-0.12662705231223118,0.1209006221706587,0.12410031863823681,-0.1691414516608644,,,,,,,,,,,,
-0.1396961962694288,0.13230377097467969,0.14804548682653149,-0.20667622078634973,,,,,,,,,,,,
-0.14123333946999825,0.13136929255129862,0.1521578969118018,-0.2535946821932064,,,,,,,,,,,,
-0.13957381225664464,0.13016853801802944,0.1438680177973643,-0.2442109899118351,,,,,,,,,,,,
-0.14054064595763974,0.12915116231515492,0.13369827761980158,-0.2817457590373204,,,,,,,,,,,,
-0.1411540346297141,0.12947923457884727,0.14411455695318398,-0.28737597440614326,,,,,,,,,,,,
-0.1264366227883388,0.12221240881767355,0.12912497627934644,-0.1409903748167504,,,,,,,,,,,,
-0.1398903789030464,0.1380295446835324,0.15073824227287333,-0.10345560569126505,,,,,,,,,,,,
-0.14082702454755475,0.12994747860604683,0.14670321808929088,-0.2723620667559491,,,,,,,,,,,,
-0.14074325948991578,0.1313687343204603,0.14975756429750164,-0.2442109899118351,,,,,,,,,,,,
-0.13733663250294964,0.14394958272412745,0.14980827880853362,0.05606716309204766,,,,,,,,,,,,
-0.12538705749470136,0.11359913027442345,-0.24788270080014305,-0.2817457590373204,,,,,,,,,,,,
-0.1365142119370399,0.14059349892402773,0.1487410182991131,0.009148701685190979,,,,,,,,,,,,
-0.13870243808562122,0.1498729701497525,0.1510819678785234,0.14052039362438967,,,,,,,,,,,,
-0.14089409098656047,0.13227714336369087,0.15097403485010602,-0.23013545148977807,,,,,,,,,,,,
-0.1397451498745425,0.15044069091234422,0.1516340012056849,0.13113670134301833,,,,,,,,,,,,
-0.14055288435891816,0.12916372250901756,0.1340064515645762,-0.2817457590373204,,,,,,,,,,,,
-0.1410130482469867,0.12963598579825314,0.1455937918881022,-0.2817457590373204,,,,,,,,,,,,
-0.12103997736060697,0.10964015716891663,-0.10242459886651835,-0.2723620667559491,,,,,,,,,,,,
-0.09686962437178041,0.12351967379489755,0.1383389871345064,0.4501822389096437,,,,,,,,,,,,
-0.13603446660692586,0.12528011056668661,0.09958958541214571,-0.2676702206152634,,,,,,,,,,,,
-0.14124117204681644,0.1298701078118529,0.15133815421870125,-0.2817457590373204,,,,,,,,,,,,
-0.13482531256061808,0.12592319249245423,0.1264623533964933,-0.2324813745601209,,,,,,,,,,,,
-0.13482531256061808,0.12655120218558666,0.13080144253892007,-0.22075175920840676,,,,,,,,,,,,
-0.13972067307198566,0.12981685258987527,0.1426353220182658,-0.2535946821932064,,,,,,,,,,,,
-0.1387905545748258,0.13087190887433775,0.14463845265930086,-0.21605991306772107,,,,,,,,,,,,
-0.11990719093827663,0.11651610969708509,0.12258757966419384,-0.12222299025400772,,,,,,,,,,,,
-0.10532831779937274,0.10381473925542026,0.11225348004941782,-0.07999637498783671,,,,,,,,,,,,
-0.12679202596146388,0.12709882663799812,0.13789683944341113,-0.05653714428440837,,,,,,,,,,,,
-0.14089066423420252,0.12963598579825314,0.14450901960249551,-0.2793998359669776,,,,,,,,,,,,
-0.13551066303220954,0.12454157116756288,0.08323112542551855,-0.2714236975278119,,,,,,,,,,,,
-0.06850296835260947,0.05873620348237394,-0.07659962229440644,-0.21605991306772107,,,,,,,,,,,,
-0.1390940669265306,0.13068099392762547,0.1446076352648234,-0.2254436053490924,,,,,,,,,,,,
-0.14114130669238453,0.12956665352813132,0.1463744992148646,-0.2854992359498689,,,,,,,,,,,,
-0.12554762531947422,0.12079762858098457,0.12607446512467027,-0.15037406709812173,,,,,,,,,,,,
-0.13197719181510453,0.1404588536458203,0.14677898378107945,0.093601932217533,,,,,,,,,,,,
-0.1353569487121526,0.1253383898662093,0.11516469658105544,-0.2535946821932064,,,,,,,,,,,,
-0.13171088420328608,0.14068795158187491,0.14675546091040506,0.10298562449890433,,,,,,,,,,,,
-0.14104976345082196,0.12967366637984107,0.1465183137224261,-0.2817457590373204,,,,,,,,,,,,
8.016341567707316,-8.17488284784245,-1.3691062571487689,0.9756690066664385,,,,,,,,,,,,
-0.1397108823509629,0.22375705452739636,0.15228907252284982,1.5011557744232333,,,,,,,,,,,,
-0.12350479137808054,0.11216978021285405,-0.07139148262771335,-0.2723620667559491,,,,,,,,,,,,
-0.13962374493386057,0.1322294146270128,0.14784277685396863,-0.20667622078634973,,,,,,,,,,,,
-0.13215880969007626,0.1283362569373464,0.13856593177053894,-0.13629852867606473,,,,,,,,,,,,
-0.14089739535490564,0.12916560653809694,0.11977908778081418,-0.2883143436342804,,,,,,,,,,,,
-0.13886104776618952,0.14450926496264704,0.15075139102785037,0.03729977852930499,,,,,,,,,,,,
-0.13774294742539314,0.1282895330161772,0.13464745336970743,-0.2442109899118351,,,,,,,,,,,,
-0.1410130482469867,0.12963598579825314,0.1455937918881022,-0.2817457590373204,,,,,,,,,,,,
-0.14125487905624828,0.12948224902537434,0.14842899218002878,-0.2892527128624175,,,,,,,,,,,,
-0.13688919655221066,0.125906110628801,0.09712419385394871,-0.2723620667559491,,,,,,,,,,,,
-0.13810520410323435,0.12815890700000565,0.13246558184070306,-0.2535946821932064,,,,,,,,,,,,
-0.13833822326357545,0.1449775089898466,0.15048992625827295,0.05606716309204766,,,,,,,,,,,,
-0.13908427620550787,0.13067094577253538,0.1445724153854206,-0.2254436053490924,,,,,,,,,,,,
-0.14033161406380434,0.13702539905152655,0.15108974078859755,-0.1306683133072419,,,,,,,,,,,,
-0.14126271163306645,0.13240425252558086,0.15239416360279567,-0.23482729763046375,,,,,,,,,,,,
-0.12421217097197339,0.12093428349021046,0.1286099833760786,-0.12222299025400772,,,,,,,,,,,,
-0.14089555959471387,0.13102263120068952,0.15003149669285684,-0.2535946821932064,,,,,,,,,,,,
-0.1356007376656187,0.12810062770048297,0.1365868947288224,-0.20667622078634973,,,,,,,,,,,,
-0.1365876423447104,0.13162552050609666,0.14404411719437835,-0.15975775937949308,,,,,,,,,,,,
-0.14116676256704366,0.12934157485411266,0.12217257208523045,-0.2901910820905546,,,,,,,,,,,,
-0.07810423892355499,0.0665802957534755,-0.24525397705121724,-0.2535946821932064,,,,,,,,,,,,
0.022616824525730255,0.016466127057017284,0.11497643031661134,0.7410766996321552,,,,,,,,,,,,
-0.1312908622714107,0.14075929348301472,0.14664301666752094,0.11236931678027567,,,,,,,,,,,,
-0.1405577797194295,0.13230879505222473,0.14996348589125144,-0.22309768227874957,,,,,,,,,,,,
-0.14001439470266772,0.12886227785631396,0.13113016141334635,-0.2770539128966348,,,,,,,,,,,,
-0.1279864939262376,0.23634236877777026,0.15110137390446612,1.9609566962104288,,,,,,,,,,,,
-0.11112932000534365,0.12509170765874725,0.13816854419985333,0.20620623959398904,,,,,,,,,,,,
-0.1302946564073474,0.1362200394210535,0.1448079483289269,0.04668347081067632,,,,,,,,,,,,
-0.13551066303220954,0.12454157116756288,0.08323112542551855,-0.2714236975278119,,,,,,,,,,,,
-0.12381124094609235,0.199400828996703,0.14998225930145173,1.3510166979212919,,,,,,,,,,,,
-0.14072324290471375,0.13235300693462126,0.15046822319745176,-0.2254436053490924,,,,,,,,,,,,
-0.1264366227883388,0.1252268553447092,0.1354991340898121,-0.08468822112852238,,,,,,,,,,,,
-0.14124802555153235,0.12945009492908593,0.1459225107625285,-0.2897218974764861,,,,,,,,,,,,
-0.13733663250294964,0.12636531131641945,0.1027576135644289,-0.2723620667559491,,,,,,,,,,,,
-0.12538705749470136,0.1236472853645423,0.13343119353433022,-0.09407191340989371,,,,,,,,,,,,
-0.12102039591856151,0.1427789726561286,0.14499194630183648,0.34696162381455903,,,,,,,,,,,,
-0.14069974517425918,0.1295656487126223,0.1426353220182658,-0.2770539128966348,,,,,,,,,,,,
-0.09686962437178041,0.08533668445244592,-0.22032784115136278,-0.2629783744745778,,,,,,,,,,,,
-0.14118928122539595,0.13182648360789906,0.15200380993941448,-0.2442109899118351,,,,,,,,,,,,
-0.14124117204681644,0.1298701078118529,0.15133815421870125,-0.2817457590373204,,,,,,,,,,,,
-0.13957381225664464,0.13167576128154726,0.1471038442174979,-0.21605991306772107,,,,,,,,,,,,
-0.1412088626674414,0.13008815277730848,0.15118201275334878,-0.2770539128966348,,,,,,,,,,,,
-0.11990719093827663,0.1225450027511564,0.13455130309893787,-0.009618682877551693,,,,,,,,,,,,
-0.1407584895003956,0.13490121906547542,0.15138746204986522,-0.17852514394223573,,,,,,,,,,,,
-0.125421325018281,0.2648590329235275,0.15117398526427964,2.5427456176554517,,,,,,,,,,,,
-0.06850296835260947,0.0642626887819393,0.05603519960033375,-0.11283929797263638,,,,,,,,,,,,
-0.13470048086757822,0.12365984555840494,0.06956727971220145,-0.2723620667559491,,,,,,,,,,,,
-0.140817233826532,0.13496150799601614,0.15151073162777506,-0.17852514394223573,,,,,,,,,,,,
-0.13197719181510453,0.12325138805399176,0.11776591295194995,-0.22778952841943526,,,,,,,,,,,,
-0.13864858911999617,0.3553024768896873,0.15235086121260683,3.978450536705266,,,,,,,,,,,,
-0.13171088420328608,0.1869094649964216,0.1506973363980147,0.9662853143850672,,,,,,,,,,,,
8.016341567707316,-7.685035287199157,-0.03256295375703263,10.12476898100349,,,,,,,,,,,,
-0.13992529914136084,0.12814282995186146,0.015322501952971407,-0.2887835282483489,,,,,,,,,,,,
-0.14122844410948687,0.13337389949177733,0.1523119838841891,-0.21605991306772107,,,,,,,,,,,,
-0.13962374493386057,0.13589699123490617,0.14992713349192702,-0.138175267132339,,,,,,,,,,,,
-0.13215880969007626,0.13461635386867066,0.14457065439145056,-0.01900237515892303,,,,,,,,,,,,
-0.13590229187311895,0.13644863494935372,0.14707302682302043,-0.05653714428440837,,,,,,,,,,,,
-0.14122844410948687,0.13086186071924763,0.15200380993941448,-0.2629783744745778,,,,,,,,,,,,
-0.14089555959471387,0.13102263120068952,0.15003149669285684,-0.2535946821932064,,,,,,,,,,,,
-0.1412676069935778,0.13060060868690454,0.15229143895453745,-0.2686085898434005,,,,,,,,,,,,
-0.13972067307198566,0.12981685258987527,0.1426353220182658,-0.2535946821932064,,,,,,,,,,,,
-0.13833822326357545,0.1273932375821386,0.11536809138460669,-0.2723620667559491,,,,,,,,,,,,
-0.13688136397539247,0.1304197418952824,0.14241119551297515,-0.18790883622360707,,,,,,,,,,,,
-0.13987389785599147,0.16313301801442784,0.15198848929187425,0.3657290083773017,,,,,,,,,,,,
-0.07568935758329767,0.17764607081884098,0.14531509545108862,1.8671197733967153,,,,,,,,,,,,
-0.139818580282213,0.1289125186317646,0.1340064515645762,-0.2723620667559491,,,,,,,,,,,,
-0.12726198057055518,0.4179728201867585,0.15191120443561157,5.367236994348224,,,,,,,,,,,,
-0.1405577797194295,0.12891754270930963,0.1157625540339182,-0.2864376051780061,,,,,,,,,,,,
-0.1279864939262376,0.3840502486025173,0.15186969079191331,4.719762226933601,,,,,,,,,,,,
-0.1409934668049412,0.13062070499708478,0.15003149669285684,-0.2629783744745778,,,,,,,,,,,,
-0.11112932000534365,0.09946891217894419,-0.22720422910576085,-0.2723620667559491,,,,,,,,,,,,
-0.14120396730693002,0.1756263916457271,0.1524741472545865,0.5735777924096769,,,,,,,,,,,,
-0.14114669158894705,0.1293712169116285,0.13480770382099022,-0.2892527128624175,,,,,,,,,,,,
