Restaurant_ID_z,Client_Sharing_Code_z,Identifier_z,Order_ID_z,Order_Status_z,Received_Time_z,Accepted_Time_z,Mark_Ready_Time_z,Rider_Arrival_Time_z,Picked_up_Time_z,Delivered_Time_z,Cancelled_Time_z
126543.0,5ojxvbyp,,6227338278.0,Cancelled,2024-10-03 14:26:15.000000 UTC,2024-10-03 14:26:16.000000 UTC,2024-10-03 14:36:40.000000 UTC,2024-10-03 14:39:52.000000 UTC,2024-10-03 14:42:58.000000 UTC,2024-10-03 15:23:03.000000 UTC,3 Oct 2024 15:15:36
126543.0,5ojxvbyp,,6245230079.0,Cancelled,2024-10-06 21:35:43.000000 UTC,2024-10-06 21:35:43.000000 UTC,2024-10-06 21:47:18.000000 UTC,2024-10-06 22:07:01.000000 UTC,,,6 Oct 2024 22:58:23
126543.0,5ojxvbyp,,6238343678.0,Cancelled,2024-10-05 19:56:19.000000 UTC,2024-10-05 19:56:19.000000 UTC,,,,,5 Oct 2024 19:56:57
126543.0,5ojxvbyp,,6250540762.0,Cancelled,2024-10-12 19:34:44.000000 UTC,2024-10-12 19:34:45.000000 UTC,,,,,12 Oct 2024 19:35:40
126543.0,5ojxvbyp,,6273112943.0,Cancelled,2024-10-15 23:08:50.000000 UTC,2024-10-15 23:08:51.000000 UTC,,,,,15 Oct 2024 23:09:12
126543.0,5ojxvbyp,,6261938783.0,Cancelled,2024-10-16 19:45:26.000000 UTC,2024-10-16 19:45:27.000000 UTC,,2024-10-16 20:03:28.000000 UTC,,,16 Oct 2024 21:02:18
